"binAges","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50"
0,0.0246807252256518,-0.0914440034201905,-0.176268757199223,0.153040704964034,-0.13823961468726,0.184047276898698,0.166889136465287,0.0393987029232774,0.105407452754692,0.289659309624685,0.0353931052099615,0.116279390063997,0.309744034103683,0.0579695166195084,-0.512855954103719,0.326663314496596,-0.0103295392600038,0.0553108646656408,0.360184367478182,-0.00656492419811272,0.113726922573756,0.195810163450498,-0.0109069014097982,0.213335117864474,0.0128833476638682,0.28877812783301,-0.25714867347136,-0.258914533837928,0.100037882701611,0.0716120874678929,-0.305196306388409,0.0524569574132892,0.03280385452901,0.18111076942995,0.104260382838705,0.355039023598352,-0.0135311467394929,0.296795892597793,0.108620803988134,-0.0880643184216033,0.0841209463513585,-0.0353170910725476,0.131242855303564,-0.0142306856523064,0.0158071700002208,-0.141597312274507,0.231641576245416,-0.37891479575069,0.144899601222502,0.210315339774416
100,0.00271767450628463,-0.0105978541768965,-0.162900454614454,-0.0667238630520096,0.251835420211055,0.334590832072096,-0.0598975982929729,-0.361139274617256,0.129942920848807,0.0507527516837418,-0.161320034848724,-0.0298387384803934,0.151046130525995,-0.0801729068089336,-0.217193206501868,0.139643090209608,0.113248272222607,0.0239613056537977,0.233575513101822,0.215627367244926,0.0101192165020174,-0.125150415676518,-0.0599627713770188,0.0785271761963007,-0.231256147176033,0.184439422031154,0.0703926930098452,-0.123568445025676,0.118299498315003,-0.00979468855802806,0.327474536427025,-0.273154556826345,0.472332051720765,0.0947384117188607,0.0621014486199749,0.119093634047605,-0.036807095781225,0.0582359268531444,-0.153528925605778,0.123245399402562,-0.171333749452635,-0.00271767450628463,0.0115799623946488,0.0135149449343503,-0.0409074646237736,-0.0709126997066158,-0.0929373500278274,-0.284643154772867,-0.0165612584660093,-0.051702009517568
200,0.107999976477438,0.185733191014233,-0.12217736499145,0.267166981316291,-0.0687241912628207,0.119685081556156,-0.19758911474149,-0.0703960489272299,0.206299779471436,0.475464842849683,-0.0653853411813656,0.251544798579462,0.483760785673147,0.0723012464024241,-0.22449540332506,0.241982217011655,0.0425798125546196,0.06424433561809,-0.147645451153873,0.0110128453982026,0.0126567566146114,0.0615061862743252,-0.132868790072492,-0.202439605893634,0.266090660191842,-0.092823290127345,-0.00411230649258459,0.262486609085042,0.45120905430075,0.126814259514013,0.216711815295068,0.0787577253402153,0.314837876874515,0.189487061594575,0.0425714353623592,0.0729603470066481,-0.133876728821389,0.154218944823281,0.0115078092736015,0.379081727945955,0.105448303528088,0.180140276986346,0.209623156898393,0.209324479461275,-0.0194822193020405,0.0523272836849567,-0.014114049138497,0.0428936539725285,0.108084623606455,0.139472152496035
300,0.146920017527356,0.326981564405914,0.227882438278187,0.352717674253416,0.187665063656592,0.0433337286442136,0.336147755355411,0.192919886349124,0.143943494519175,0.284056459759572,0.0917035949215499,0.0264553708760425,0.219503316771796,0.16744777115505,-0.118086812227723,0.0157615479587475,0.0400051287677099,0.159646189271825,0.429197008045914,0.182496826592214,0.0770661264339712,-0.142848062331467,0.282608812264046,0.298036289872056,0.134196823805373,0.071782667123351,0.535787145335749,0.169588949863763,0.183140172244798,0.297525708620935,-0.0761881718114233,0.196114165912637,-0.0127606639341668,0.158016266630074,0.326421486796874,-0.0884917791128578,0.117280549165883,0.435744176725284,-0.026803473945926,0.0216612597389177,0.277059899511179,0.0227278308390951,0.0502048155270465,-0.190101679752443,0.17770698934071,0.101310853002746,0.418344120962757,0.214758914860743,0.138716397467999,0.251559724164729
400,-0.0145661573648245,-0.0338482171422256,0.106625012523936,-0.214503567833208,-0.202645495843654,-0.00153736796988629,0.0886736394662266,-0.178020550085713,0.176613421054945,0.166134372578405,0.00852366589034043,0.129673892103128,0.0729807112912795,-0.230255735919199,-0.0610159009757545,-0.135032236994337,-0.0845898709179945,-0.124178687137193,0.259341031396458,-0.0829128359901222,0.162137565257124,0.177109465415382,0.276431474290866,0.0957827521379334,0.13704058398892,0.0250199846646203,0.0124529115291609,0.0472922524626138,-0.0375341825751079,0.108151523461821,-0.167712311562079,0.128863115221473,0.281359279993859,-0.177821498734935,0.0343897476698153,0.27013154680858,-0.101328771040092,-0.165329194622503,0.217363176733612,0.111266867495372,0.0089423396099364,-0.0434620376540648,-0.10365586433397,0.204660951019498,0.353150108397763,0.0670797179121603,-0.336066195495872,-0.146985146956559,-0.146125873626791,0.144818320314117
500,0.119348691929936,0.314587513166299,0.227583075792152,-0.0189890771508966,-0.0488126973762086,0.218362084100455,0.266030588892763,0.163502218369169,0.173631146200507,0.250078697645949,0.0974190580895115,-0.0817700733238594,0.36271393856964,0.342326816904911,0.26679316367433,0.208908506130759,0.0992889715304557,0.184804429857411,0.280553971779976,0.12180754449571,0.0664143489994463,0.350245378450227,-0.123370234206433,-0.0909250883602541,0.216825688930794,0.0765044173202981,-0.0193413469847195,0.276216349621173,0.236623486286809,0.0328767349143294,0.0178863777813267,0.412494647075737,-0.0676288116842019,0.0757944660130759,0.105449384103848,0.214171898488361,0.370169885411826,0.341878004181895,0.118756568697835,0.10747054309582,0.220695929658314,0.059546075127265,0.0880509751550916,0.244019276121653,0.102520100108576,-0.0385225708613038,0.0293978046664887,0.00466174396877733,0.0763248875218177,0.17900004160256
600,0.0500396187915042,-0.0795430230135946,-0.0738190456543171,0.0438682680460094,-0.0573461394488388,0.339166730929134,0.144802731301759,0.0726737146356697,-0.0413458998781844,0.222341136851806,-0.00734944044572478,0.30644001593594,0.219010603911497,0.123972446446896,0.0790805245833034,0.215743990613319,-0.131974597711593,0.218731865822706,-0.167348821876492,0.0916224943610079,-0.0572533704889905,0.039730227575983,0.105136547037472,0.153227654789617,0.120595157598777,0.01688403026342,0.0313876904449881,0.165663021648901,-0.236893131060914,-0.0395234892461193,-0.204265615719975,-0.00217128347462286,-0.0621797839760713,-0.163800201594035,0.209773671714886,-0.177816327295505,0.0315710589795002,0.0569069472308916,0.17895844591397,0.0524069931155343,-0.0346178735033984,0.0682356381319408,0.310631355770026,0.174869866755916,0.312015200168204,0.376199353172791,-0.119950860824506,0.2189347895195,-0.0488787242166492,-0.0784730308628555
700,0.162079408685053,-0.0208757484289696,0.226221061413173,0.213562865299467,0.459390897753022,0.0988740185189168,0.216812013091151,0.169354332678883,-0.0135134745430552,0.257231349166871,0.0623825015577324,0.348053098949668,0.112732429704587,0.0588421404927282,0.0459653771644564,0.0673548122196098,-0.0328542713334285,-0.0136407041565013,0.0397030333310179,0.253409305354417,-0.0373906095596345,0.0991640911367087,0.13839160411383,-0.0408932086327776,0.278081061420108,0.016822813878667,0.0491483955636271,0.363771160689225,0.305878497167842,0.33912977732924,0.000605942527188763,0.0361454023110481,0.369980270566898,0.141441474174734,0.288701295894051,0.341621732470723,-0.013392166879765,0.156356851539227,-0.0360186432647797,-0.0413828196793212,0.16678573969983,0.159634614885685,-0.132741821011786,0.194875371700316,0.176304410272742,0.392271385168,-0.176532695050398,-0.0374090275471874,-0.144050678240452,0.0356976523981814
800,0.087413407348724,0.120838506860257,-0.0976253041388946,0.260042864218951,0.0764263053978762,-0.233600116852993,-0.00179583834239444,0.00395453580796201,0.326314360192651,0.251505718965571,0.138311842225431,0.122437710576887,0.26972550666553,0.0142087614455333,0.0732934429410328,0.051842223406998,0.159275429488593,0.140391136971573,0.0750238576244629,0.103447381780996,0.0787279320607049,0.187034994450167,-0.0116889858036202,0.368461324318901,-0.0546130687174791,-0.0196017272991459,0.0689162120142388,0.323735529659997,0.185587818117643,-0.000647384278165297,0.226634147023796,0.372617214625138,0.404676239367599,0.00338195482045633,0.243184995225567,0.0675209021522114,0.215410408488676,-0.0503950536467077,0.19937472897838,0.108372696198856,0.330081622199703,0.272463040184377,0.0957540910765219,0.0780918845441246,0.286865542141451,0.311398806566272,-0.0982320537345494,0.247922455599796,-0.0878537009818893,-0.1431006636974
900,0.26670586002518,0.293528270119837,0.313911868337527,0.463239595824673,0.346170149504351,0.444390851058028,0.46652102752338,0.420903196558752,-0.0807117729638873,0.220805883133052,0.261542904784992,0.26890977118916,0.55434180793784,0.0977448270831792,0.0848883070862847,0.337060308971132,0.308477530932362,0.083188632137758,0.362791258539166,0.86028233505141,0.214566530126914,0.0211935521175518,0.167029070703214,0.300944664264243,0.204600598239049,0.3571935504422,0.433355284409462,0.415617101341633,0.126550467622905,0.310770906889519,-0.130846920553054,-0.0434841928140203,0.320735924085757,0.240598348460306,0.168127186571221,0.356524138596363,0.374553066366539,0.139458006719935,0.262750536841591,0.231832321213648,-0.0239472173040599,0.205206845002577,0.2242641626853,0.621757337095828,0.00587668865881502,0.397149966918205,0.175841585096775,0.500303661192159,0.350393855910689,0.154304275835592
