"binAges","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50"
0,-0.735080292194817,0.0472218392283769,1.09096329727337,0.178918272922523,-0.315484811721719,-0.26416998795098,0.141409328345132,-0.134661312219222,0.699891539805858,0.508600218397361,1.06201111584197,-0.0185215775121991,0.63416101311815,0.163824186594344,0.246798770789482,0.0053179885794844,1.23564387378719,0.423789113855828,0.211253265131119,0.512770048606631,0.805838960198172,0.731240343707147,0.0057200239674931,0.350396084773777,0.337530907346407,0.51190191853849,0.0666498337079979,0.187140623980476,0.353626419175697,0.891524255053948,0.476395349621927,0.539258478310567,0.497286453816417,0.0566574350156326,0.127466483105159,0.559454831656329,-0.0963165570510823,0.161209255975855,0.479072415327237,0.603437512614982,0.499074680672875,0.499334911184612,0.441530597260442,0.295060200996265,0.28628524196607,0.17350127842549,0.920122740456056,0.207498527688621,0.469987015093953,0.805860337068809
100,-0.457365751109492,0.120560565545108,0.77019928702965,0.346413608523948,0.177042346547057,-0.00567672843591588,-0.613376006954712,0.023178768302378,0.797315602778246,0.306389346377453,0.324237166558138,0.0671299889178532,-0.0859328626544383,-0.0456842944708613,0.169624065008759,-0.471951463106486,0.727528654198879,-0.351513529017737,-0.313741252831724,0.20746395867557,0.0419259814303706,0.641596435648285,0.173947240014106,-0.0973362328893398,-0.0190787610326221,-0.643930959099207,0.116602667525981,0.00567672843591588,-0.301634644775854,-0.153873096664636,0.702334112718751,0.0576788314604714,-0.111860312072434,-0.484177523512447,0.253440290579189,0.246563191279709,-0.452071663187589,-0.102152417774575,-0.541443857297834,0.120381424922027,-0.113095236743172,0.122892062784187,-0.441898209739187,0.125232723204907,-0.217693607973001,-0.124541194471721,0.430473052033095,-0.242664326602357,-0.254533340975367,-0.14084510867241
200,0.016361896045744,0.261917312751992,0.623757478489531,0.298690334234622,0.143203177232947,-0.167225084617512,-0.582120767763774,0.23651608235661,0.152292799853959,0.404430863649092,0.373606234291759,0.131321740771753,0.211355858626927,0.347266923889793,0.587301726163789,0.0364400442148031,0.659658197405691,-0.519041725258476,0.134534002181776,-0.299774309853559,0.392753719727164,0.656164370087115,-0.470964783892547,0.0249210173594321,0.381523384564523,-0.34397921210903,-0.103037937007281,-0.0707404802274808,-0.268923006782612,-0.334905482447293,0.73940176795615,0.780533136968692,-0.135757683523466,-0.293876058686291,0.685789553589174,0.344128336724307,-0.197718075396401,0.58226723167606,0.368646173088403,0.389117917478043,-0.0922358040041308,0.398782927780923,0.177157121736048,0.0787712853354218,-0.170890925468174,0.0511771426783771,0.527355660152303,0.307464198629637,-0.0601832176132348,0.179013387255596
300,0.0819189321389939,0.127171955574146,0.475850878154169,0.331413867172784,0.0549822448952462,0.339891915752835,0.174728983331529,0.240603425748046,0.176697017181091,0.101596838132485,0.357718600193766,0.133702186074024,-0.0985701257840829,0.555725265295398,0.314628180913915,0.00960088477565441,0.651623915588224,-0.583622582168015,-0.0129825369916506,0.381971397176431,0.204452892563832,0.55961558402062,-0.363616948682889,0.221788852765155,0.564722009339019,-0.429641812849424,-0.00281235732187957,-0.522641955152794,0.0106067515687552,0.103720224406871,0.794789324329214,0.529427786190203,0.00229278155140172,-0.35337536741865,0.597619458995757,0.288211514978479,-0.0932684595940227,0.502068191132461,0.0201435558222132,-0.0412754524701647,0.0529443508044301,-0.153653493592542,-0.0937855309939927,-0.150815084858428,-0.492052988193003,0.595433666393574,0.323819323927468,0.312515192283337,0.448681787180812,0.0327953127342526
400,0.0154145358416557,0.307940937912397,0.323481282999589,0.390390776987582,0.178184173066188,0.58554197585732,0.148745314656866,0.304374210288611,0.322103227732517,0.179467169830124,0.140057079114542,-0.0498139609676124,-0.243500716097559,0.485175769733103,0.768304026346463,0.345816544081094,0.801848419127072,-0.716586331055155,0.0368880076750022,0.263108622856092,0.301436959171827,0.630323114166952,0.534660798925799,0.101988797661668,0.321784942702592,-0.0202005362332757,0.130028915583532,-0.324306318541472,-0.169963471413368,0.109374079328525,0.241889593936337,0.174226667840502,0.109117762739368,-0.237627090061451,0.70688627196666,0.300773825717833,0.0899859501819162,0.36622746921187,-0.352420300012602,0.159944724295006,0.527848264269769,-0.552110581809991,0.163745777834878,-0.203613963703489,-0.425018889973469,0.377457319668027,0.788199076884569,0.160330328210383,-0.109183066914122,-0.236818556475743
500,0.129550060426942,0.145921502358003,0.653903265851689,0.105677041530968,0.0775157000746584,0.788326269593661,0.123065708487951,0.588109600789007,-0.215398384631636,-0.157696401380248,0.0293784995796563,-0.133636909877516,-0.314505031364883,0.356133574965104,0.439087728195468,-0.169485135964108,0.357628158496319,-0.306645737040062,0.34528220228715,-0.154991179364359,0.0183461575344842,0.37516985949166,-0.116116425380638,0.282269571213679,0.512506348050027,-0.0800722971038584,-0.00144590333027178,-0.0546535438687445,-0.163936853986231,0.42231770388389,-0.0143293226866219,0.359189907258012,0.189670873400729,-0.035060174638874,0.908074130294555,0.195134408148227,0.220670062974854,0.357293666556288,-0.0312594634001682,0.126300744710856,0.240580947935053,-0.0832771082147563,-0.0096507306355807,-0.101429842411642,-0.316083130937707,0.356018405773816,0.626309573238662,0.171214936108,-0.10530390225973,-0.172956846127212
600,0.566951684788375,0.162741518258154,0.94599387474995,-0.115756168236078,0.639206704838279,0.374129963686638,0.693144607932453,0.622485064741119,-0.263257109985588,-0.0476264740778805,0.368248051649137,-0.00539654513611365,-0.199352539984065,0.569690936187467,-0.0690441788852142,0.071736352271564,0.484933410429031,-0.571513587536706,0.121237849074062,-0.138162189134357,-0.119100595367165,0.428089082528283,-0.0964334304983727,0.755374479003079,0.475918572404207,0.214333940951203,-0.299967543749403,0.0953959617969795,0.214679889692537,0.626676906328122,0.262404161127253,0.311343530158556,0.0703486723267173,0.0437369195652856,0.566935701784981,0.0690804524386558,-0.00506719939273231,0.237855660306195,0.281607121432632,0.0713727304138397,0.103521061003041,0.235528021195249,-0.0581026641656383,-0.0524468418652345,-0.241811269732312,0.275712331534822,0.13767559862915,0.125289156679297,0.13323030806062,-0.131289151249903
700,0.249175085397393,-0.309601536474762,0.662271564160948,0.272386054476542,0.614824379064522,0.529898936438159,0.200681842762698,0.572078032405536,-0.163009828470793,0.103649282743999,0.219295262935646,0.104020326659662,-0.101801213630923,-0.00106788284300913,0.0607874783512197,0.198022696022815,0.177402833454153,0.160117919065506,0.078092953712289,-0.110896541868769,0.052104842554534,0.528134009108233,-0.178706856333939,0.48975631775235,0.230394956104025,0.0125953031437851,0.157503048994615,0.0570367140917853,0.700851141565844,-0.0281053767698984,0.414460528939912,0.38525388345489,-0.187816088733849,-0.39916216304208,0.364313432265924,0.262996429765947,-0.138916427303291,0.298871506246727,0.076479250617504,0.390460948117487,0.0234641035379874,-0.424235548553807,0.264708140866446,-0.319221848001048,0.0747944358837238,-0.0486276601319541,0.142849346254147,0.159742100957451,0.220795541350716,0.202647642587211
800,-0.188883527361339,-0.0835386091514449,0.699364975330645,0.272942642309601,0.465321457524383,0.260883342686687,0.051788119091832,0.141886888374831,-0.114245115615258,0.122058489060962,0.376601313276769,0.310626658302604,-0.354476383457074,0.480583810370366,-0.0796569260603285,-0.122079937836567,0.192877669918726,0.427915665089627,0.142251853937184,0.269096744502583,-0.311554939978769,0.356058019694856,-0.384350671675085,0.563950216402139,0.331699223404486,0.134543682477053,0.111662081948351,0.125815823299773,0.0810293086777869,0.327780870528121,0.380489372375844,0.0908612274818201,0.0552474527904001,-0.49824932168044,0.100040465150902,0.537167064596956,0.0718258963715466,0.345012458357031,-0.278531980016535,0.494220103806017,0.156298545454697,-0.108600909696097,0.230140592033147,-0.312838708356256,0.142408117231885,0.0400103886950938,0.175239850884595,0.261070461516377,0.00891027062204275,0.171068435258899
900,-0.149587525072161,-0.299906949908783,0.33516199054881,0.364769771787802,0.451863749777655,0.189375113181903,-0.0475842026993213,0.132566972973185,0.159951885438966,0.23213240219009,0.348529805058514,0.409870105810617,-0.0356693555794905,0.379423614857448,0.0540941960934986,-0.199158851755242,0.274941769746563,0.0258991629849559,0.311202538003857,0.182729600026567,-0.161844221521284,0.149797456629444,-0.300034277782091,0.492463878043393,0.299929637641758,0.0618833469742753,0.0125460508315824,0.230532621174505,0.176592534848746,0.810867787600059,0.512517373576898,0.327010138921759,0.0456509372200766,-0.402403699517567,0.335272390929216,0.463849053266115,-0.201333863207001,0.260639798697293,0.0672649057758263,0.230555781857726,0.648350960780537,0.139417817814294,0.130364921717822,0.00228462570212806,0.140618376223417,0.174976870303129,0.804970118619516,0.504202866934833,0.123248832524456,0.16923312494664
