"binAges","band","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50"
0,1,1.35165324906574,-0.712149296217987,1.35131853033065,0.0226565337323981,0.342132130636588,1.72220758116869,0.237777636383361,1.04125593198736,1.25873765357186,0.702560317410722,1.14870782377004,0.807417101139482,0.867823474211513,1.47548609892463,0.784380239525227,1.34173416230564,1.08341308016501,0.707356504412398,1.14110805531114,1.50694046060249,0.612672535175011,0.982966802634753,0.687761572660346,0.776935278264277,1.26733779583626,0.624044950467135,1.73275756831998,2.15864927158048,0.894850195706181,0.818231941393317,-0.186849111437748,2.42418276432312,-0.385404838855361,-0.40050541669217,0.747007696381035,0.268418083315872,1.65909949615027,1.11774769232408,1.38330654061078,0.763862827833292,1.02811954585438,0.664920442367495,1.44580992489422,1.47294168458516,0.605561285569958,1.2727033240293,0.51048072486465,0.347693270963318,0.890429750600331,1.14088200977479
100,1,0.698757296120746,-2.38795023099902,0.370928513422633,0.0405948850370812,-0.986214008833903,0.831079502664462,-0.601227439344801,-0.524161611500528,0.681124243831354,-0.159674217095424,0.618892567526653,-0.176998633960068,-0.0835005469813559,-0.159302477156856,-0.355767447097772,1.3401198169136,-0.569772668266843,0.551231679954253,-0.198328667869786,-0.367616659469812,0.0476740848662522,-0.254896938028532,0.590175934900341,-0.811071402290756,-0.0163264849332942,0.433765166707222,0.606840124638359,0.994945771902816,0.210068913576439,0.442979543939491,0.115961900560305,1.05851221968238,-1.13621295321455,0.98804757057214,-0.509150997478589,-0.350949164038402,-0.173868214953509,1.27206551515814,0.0163264849332942,0.517799609492879,0.460760470292596,0.208542744716579,-0.468882934421475,-0.281849355209622,-0.301275671286976,0.137224459116861,-0.215313653167911,-0.75187886633958,0.449454195687586,-0.22798840452318
200,1,0.109584939286761,-1.18534013831703,0.549054462190536,-0.197234476567125,-0.99977255408991,0.263443771190438,-0.206770818186934,-0.119005469945291,-0.378841679436646,-0.735483790969633,0.671393617094459,-0.642006109915709,-1.13934030133948,-0.0501646594567506,0.0674701836393443,1.58763171428405,-0.285057292338993,-0.667510579254274,-1.10240497154152,-0.361622580385101,-0.920212974083718,-0.823384145063701,-0.215479006075288,-1.63147416001315,0.486199582533016,0.611449220207618,1.76584743060107,0.0149563571167826,0.0887586699402001,1.3290803050733,-0.274727768922748,0.890471042027677,-1.33629959670883,0.920405645009111,-0.0727950255731151,0.388869487326738,-1.08652338529422,0.754195281219754,-0.0685510909785148,0.134917939079156,0.0761871219521459,0.821641782977162,-0.0986510662753948,0.0494176986245374,-0.0722817501708188,0.0946785541958453,0.207855096661,-0.0452713347678555,-0.198359342828849,-0.644496981520542
300,1,0.149340800899101,-1.16904616357069,0.494257052871815,-0.548327673455312,-0.572231245642631,1.06370660205842,-0.170645333185461,0.0244284968577799,-0.457293488988231,-0.465315727453614,0.430950321891815,-0.150628940987909,-0.9823687829149,-0.0370552359398133,0.354227281666823,1.42551167123881,0.43538500234079,1.05848807817265,-0.357174706410794,-0.145122368841817,-0.911655365351621,-0.45564313399384,-0.106316896509736,-0.743970058479873,0.568547159629148,-0.124609353092799,1.6076723581946,0.136747074115996,0.693290197151463,1.67840693362845,0.682205583613926,0.851604816315523,-0.286201686708897,1.52293311701635,-0.192324395342794,0.280192837585434,-0.626303888041729,1.05198903424451,0.671198034544168,0.291341578113224,0.477494750256551,0.907931222908975,0.418211096191904,-0.11313504364001,0.439258495912746,1.48085527752016,-0.0541191657126048,0.0526611176191547,0.0941134884806791,0.499791713906532
400,1,-0.813456150342192,-0.380511682585456,1.62929297310684,0.96504214035791,-0.0858639282488862,1.45610143106505,0.429967786843032,-0.0153541624748053,-0.15573735326174,0.277498902763585,0.896452174833107,0.477327243067899,-0.518224083090807,0.58085812112202,1.18827869780528,1.28160514705448,0.836608856692117,1.10924118044707,-0.107371101569577,0.188889382663845,-0.223040476248326,0.982451860646394,0.755160511245147,-0.0545240282261927,0.818635296525722,-0.932923959973923,1.38965393601005,-0.261609877637544,0.859797091156416,1.16002062302867,0.312290057631612,1.22830908740709,0.328706269947338,2.00726519745239,0.335294751025783,-0.350840147115209,-0.447550909496573,1.33126083335985,0.81177895179149,1.33029315427681,0.648815753854261,1.30448306078236,0.0778170175124162,-0.333041581110892,0.780425877455756,0.964850199599512,0.751851218818247,0.491729224135643,0.417007251774179,0.137048215196948
500,1,-0.545749151421272,0.554872869383901,2.11464006930182,1.49055200274606,0.536310221787577,2.08367432494224,0.835960419852706,0.326989982887214,-0.00171894743795575,0.536992012828026,1.06954519623778,2.013827648501,-0.156114898468803,1.28005305760096,2.45304425598674,0.943853437871919,0.768276878423886,-0.273519051535055,0.266810744688665,0.291679776176159,-0.112182708833932,1.03308442569893,0.457267358706676,0.763894651648348,0.549299304365067,-0.49718896152901,1.32289745872931,-0.303755342335969,1.19081727172868,0.877169973055351,0.274988907286446,1.36695490129882,0.0569738555815673,1.96898034330445,0.896862248327402,0.602940186892706,0.00558143278554946,0.599639658227831,0.804809392116297,0.480376298715971,0.776299756458806,1.21459663704487,0.654877692924977,1.1458698079596,0.616258063904492,0.500976888310383,1.73991270462303,1.38499569485775,0.406170657772405,0.697735599139093
600,1,-0.364094816534132,0.821600577706043,2.03706259126482,1.28141389606029,0.741316952414796,2.69658524042749,0.689090758958966,0.215484745946173,0.814466398319339,0.51907752315952,0.116552931177328,2.7383235843761,-0.0172131580774018,1.44313903296841,1.48112632072427,1.6141781230989,1.76143550793141,1.12605633884408,0.830878402141988,1.72302815480244,-0.0102731011255843,0.87113800583848,1.31419908432729,0.859908040871123,1.37845414475896,-0.100123486352892,1.61480921276355,0.359053723615925,1.39971730630796,1.20889160612442,0.355583122753392,1.10819128214725,0.533250115593782,1.66518383126664,0.379363447542307,0.820455004423939,1.35833133421187,0.560860559175895,0.82878262753623,0.95244223039246,1.53247830776029,0.729183073782662,0.717441587149276,1.61014071841303,1.33887228789681,0.216680852932469,1.98349122110925,1.10179579819715,0.0165863876904302,0.69651597400812
700,1,1.05878430949129,0.24738376443848,1.25005221286119,0.952628217364394,-0.017732233111591,0.831598742599936,0.568478184484192,0.0217326059258467,0.469831945743416,0.339871947005575,0.68293588158992,1.44589324674937,0.815215298654287,0.96033430267577,0.538385577657663,0.603450488240913,1.78104618274757,1.63442116872334,0.219863888020357,0.662641057877525,0.746340965135255,0.576796659659619,1.50607331781716,0.419048149014893,1.86768370685073,0.00711942068099392,0.766416359121043,-0.558172247954366,0.75336286973282,0.425096999533623,0.430905066367173,1.38379196659298,0.904906874663566,-0.0772484415143824,0.0761499278926916,0.11911488685938,0.00104174970731874,0.619551941208645,0.925456959163685,0.94568622397197,1.16141746768708,0.911079733753609,-0.36878020829278,2.63703322893278,0.957322523266687,0.158996994174216,1.63042041676357,1.50677815166304,-0.00876296375342589,0.883107378505705
800,1,0.203198422071827,0.632810174466982,0.886898955564936,0.951125504564495,0.145727186445352,0.913991187162029,0.613001772660957,-0.299124870400254,0.385260037250306,-0.0794319893517619,0.653481630417543,0.821106176694959,1.03122535028626,1.09136967142209,0.974219188093421,-0.176524192725626,1.0517083128679,1.32743470271878,1.30043078125913,-0.466357253072837,0.885991284191732,0.380034150283953,2.30314104116001,0.585637939467454,1.43841370144098,-0.311929789675815,0.85020581832417,-0.117777604281171,2.02090218065611,0.698218833404612,0.497564544564741,1.84646086181129,1.0391727226392,0.168466616689737,0.0263905491341765,0.437006915982044,-0.177994506918178,0.338541972155232,1.25351825831971,1.10156096252627,1.40935880760484,1.30173173197818,-0.124920471526979,2.88849927289495,0.838602079467141,0.788829761049104,0.555090549447456,0.396312424800233,0.381297693988265,0.862369011454597
900,1,1.05606677907871,0.15638938827188,0.89902688925581,0.161695977799736,1.04798259788464,0.659695497334114,0.485815253436202,0.744669264245418,0.480021346301859,-0.17231841527352,0.658753739657339,1.54310653481036,0.19380884260434,0.525935868946141,1.05256996323049,1.20831724335926,-0.362124372915362,0.987190204937566,1.26497928426005,0.312431339111115,0.80688720036338,0.496884901158044,1.90954577276898,0.721173498729983,0.673602987232166,0.625510365582105,-0.00151147579226563,0.340681170844394,1.89519221544295,0.898762064978822,0.700757868044822,0.703489024285287,0.855260778517716,0.511607786020108,0.276097549157332,0.384010644425625,-0.320477256629013,0.0265647223254974,1.43238822388512,0.73441602930373,0.439977416471061,-0.0274974625361049,0.581491074447694,2.00596851104483,0.564166731102648,0.982968697032333,0.549965166997661,1.00713143976989,0.84223580171901,0.121603040117229
