binAges,band,ens1,ens2,ens3,ens4,ens5,ens6,ens7,ens8,ens9,ens10,ens11,ens12,ens13,ens14,ens15,ens16,ens17,ens18,ens19,ens20,ens21,ens22,ens23,ens24,ens25,ens26,ens27,ens28,ens29,ens30,ens31,ens32,ens33,ens34,ens35,ens36,ens37,ens38,ens39,ens40,ens41,ens42,ens43,ens44,ens45,ens46,ens47,ens48,ens49,ens50
0.0,1,-0.4387888343946098,-0.0169228715559534,-0.09259904842872169,0.16735151836945517,0.17957381814474133,0.17379666639732388,0.2548614607902825,0.6211365263044878,0.36707567831387694,-0.1630606670983895,-0.0355737760442304,-0.19158543981804976,0.3701460936231973,-0.252181750103458,-0.2142646565778319,0.10261433263550124,-0.048435144273763386,0.06312756146645848,-0.3847640393184214,-0.5781175218612382,0.35390722497230714,-0.5742403032054799,-0.06335536959138466,0.09101212136074383,-0.26823441985862073,-0.02143564293768363,0.4966455867751023,-0.19508885267769926,0.37872612181337256,-0.21894251687631938,0.037616559045619224,-0.13812602063823476,0.1706750493246011,-0.08009189208233725,0.11986568379694673,-0.3310268703533752,0.41691483500398074,0.25434173617786293,-0.05856489358029049,-0.07572062456743889,-0.473059679767021,-0.09546363879033848,0.31138257098116784,-0.21267803519024342,0.027963329794937875,-0.42876605265720125,-0.10400289196738388,0.4515562236738103,-0.12990739245316052,0.31448446779244654
100.0,1,0.049894420242009296,0.101564122432593,-0.107174448283747,0.166338797534335,0.11622823074864408,0.1108344075622561,0.1455080839927142,0.37300078897336497,0.24024228885580579,-0.10374603082277767,-0.45403288028019606,-0.2584319354441448,0.3016216946580192,-0.21968777791599337,-0.07576207928766965,0.12152368074130593,0.057568746163987106,-0.1810015271200257,-0.25787550323563,-0.3757977603429169,0.015915075556308445,-0.31406989031074506,-0.06302583281656271,0.004194659783079091,-0.32750754165843954,-0.3216905917505549,0.46501446487082415,0.045396003505578264,0.5449551421868438,-0.35884548028593943,0.01848410256333477,0.011325078662138166,0.1403018347094266,-0.11817125097847336,0.17479270880565084,-0.20145117884523367,0.10357180055321352,-0.08971226479621697,0.2346311016735551,0.021435858840640254,-0.25508764301522413,-0.2401210998619121,0.28555228728728405,-0.15138622304684768,-0.28972282296699925,-0.3344878570919929,-0.2659473248680866,-0.00419465978307898,0.1427187402481817,-0.09313076634593054
200.0,1,0.11132039194098176,0.1277866303584509,-0.19567541676476208,0.2428531700342197,0.16699337896384275,0.14345598510873842,0.22087234214951662,0.44017572890386236,0.2730403231902216,0.004395650921052097,-0.3014132110629565,-0.11021309910656696,0.09374749633827761,-0.08500442077049497,-0.4139442469702068,0.22104684422277432,0.27887484608201485,-0.0988275587643862,-0.15336679691146693,-0.32505936235901856,0.09498762246724657,-0.15885740178407282,0.0382750967985922,0.05293197140461303,-0.1883754688378937,-0.18341488396421668,0.5088831053794234,0.12603787195346072,0.5586875094261902,-0.19852578415221378,0.07800043846617477,0.022730376814708242,0.01006450769311995,-0.015659846117322074,0.23546845505127695,-0.08171316465954392,0.16389237188976286,0.011889461225251585,0.23676956719524933,-0.10218553029165989,-0.4148853997975228,-0.11451311002514752,0.2241427620635904,-0.026851180785848805,-0.12121880489800008,-0.3851447752218973,-0.13387110545044067,0.094900595767898,0.2210314403792641,-0.025589680378154234
300.0,1,0.17842476236438415,0.16087822994007667,-0.09171280459102071,0.2981869467735105,0.2254260135679803,0.1923319778437031,0.298681582521189,0.509593118419623,0.25647621679415766,0.10880825713606546,-0.1438654406590868,0.03205338623770293,0.13975346839893676,0.04875125214396292,-0.23908705892121662,0.3234198156936706,0.3740922387009882,-0.011230367617490189,-0.04258275789346333,-0.1719722737926892,0.17808304103568973,-0.005030138118342409,0.1384879434205698,0.1062569342376617,-0.05127501786775068,-0.0441755185156143,0.5596727884122645,0.20756869563243435,0.5788367265069229,-0.0384525142023594,0.1473632147591023,0.11636060177050012,0.10331760844333382,0.08647063435836277,0.3023317833657292,0.04524681697884381,0.23086553651354919,0.1417174099678868,0.24445934421068682,0.09083653854750734,-0.24562058691055155,0.010782187238717489,0.27995077080995345,0.09791313405513424,0.03978407572237741,-0.21715087744984152,-0.00041526657458323957,0.196977251950208,0.301564679574478,0.05476188706478302
400.0,1,0.25177216439623745,0.20208985931665374,0.02538945238330148,0.35659144736772674,0.2913737875088608,0.25779498062091244,0.3794887476445531,0.580174066409461,0.2587112828980208,0.20888488497310875,0.019289204280036998,0.16657461779661675,0.19948647487630722,0.1793433066580366,-0.05862967076267478,0.42841356209000736,0.4780398646226689,0.08299863321910317,0.07485361005871483,-0.021066211297765647,0.2663186252306418,0.1468139348025535,0.23654837238646081,0.16496212471630878,0.08234728338806474,0.09483159637605698,0.6137745747404837,0.28929624151507016,0.606781580168119,0.11900156451843596,0.22701919659905373,0.2125183176085701,0.19969368871964532,0.18879512739758686,0.3758215545809119,0.1796779623736754,0.3050950927799282,0.267288518571389,0.257969685957715,0.27145819733284055,-0.08071384793340064,0.1342460132307876,0.3391265797805817,0.22164146970785886,0.18959884217861916,-0.0537918014897506,0.13292480152810693,0.3014894371260143,0.3838041780932639,0.14927869969541674
500.0,1,0.33191246290072796,0.25267407026413113,0.15636970591811944,0.4183718552791039,0.3645837449605836,0.3401331536390915,0.46384678005643065,0.651109148350935,0.2814317915055539,0.30400595160494026,0.18723395519143038,0.29164325256054285,0.27516923615713934,0.30422737836650865,0.12636673284285155,0.5352795575398263,0.5891028943945716,0.18414526057457364,0.19927402347531592,0.1263164512713722,0.3607919524986488,0.29604724830331025,0.3313647496080008,0.22984242412553874,0.21105464936061386,0.2323954216595447,0.6704960803784965,0.37090140338657407,0.6432716384088671,0.2714171106999879,0.3173535745689705,0.3121054218124268,0.29940559640122777,0.29176186024111284,0.45652201492925804,0.3210942314592209,0.38705381184461835,0.3861937307739932,0.27765942288725876,0.43650339053159143,0.0776555007646712,0.25445840187033686,0.4031973041953326,0.34306219732800614,0.326167830630541,0.10379497955653705,0.2642698541227095,0.4078457667353961,0.46639406757850727,0.25906857319478316
600.0,1,0.4184754698070572,0.3139724939281022,0.2985751398064685,0.4822032208952375,0.4439972031428735,0.43834980432910653,0.5516301475448994,0.7225932434150797,0.32491315669415016,0.3931424700205638,0.35354163219981616,0.4065091401709483,0.3675039284595508,0.4189410692648379,0.3139412443316328,0.6415542976726739,0.7043178901285357,0.28834220176734615,0.3300205062451132,0.26757901696805264,0.4618764229488543,0.44157093768702677,0.4214554112258554,0.3021368528022889,0.3340525215714018,0.36635479937775156,0.7283301049552633,0.4523871167974838,0.6875423256978975,0.4152703885153514,0.4177389852151092,0.41544496613587834,0.400737069652904,0.3942448207820064,0.5453389766501965,0.4664082174429933,0.47644119805289026,0.4949608279351571,0.3046389866271274,0.5826454597642068,0.2280427782016265,0.37165621606217003,0.47189869481570135,0.460584464665259,0.44995080336707216,0.2564725267257564,0.3905808987056704,0.5150571886728033,0.5460174602084132,0.3842106440445284
700.0,1,0.5094679183965468,0.3857541339746603,0.4457476437456673,0.5449432464006505,0.5274143879050405,0.5485801226364073,0.6387563722304188,0.7948663047931993,0.3872289683843829,0.4751466946432686,0.5112407507694381,0.5110453903535038,0.47407052043056414,0.5195490135611943,0.5009153270661248,0.743684026614134,0.8191130302629541,0.39087185914715683,0.46486560617515804,0.39913335834028973,0.5684904562202884,0.5816389032774364,0.504716890283196,0.3821008343137236,0.4505716686816636,0.49332371725840735,0.783488224171647,0.5333663145171471,0.737854064727552,0.5460969267808043,0.5260408359029904,0.5209675697358915,0.49971876190004827,0.4942001774027482,0.6398107388745355,0.6117318109565962,0.5715143725024932,0.5896520068360948,0.3401310814332047,0.7065257124602156,0.36936594283656343,0.48617467264019265,0.5430356149636651,0.5717677298570261,0.5613462304839489,0.4049852695593372,0.5088741422042456,0.6214729523763585,0.6192519552049551,0.5238549818105857
800.0,1,0.6018936486120641,0.46415538099246423,0.588641269096477,0.6038081372004412,0.6105171579394693,0.6630014760642483,0.719800183257775,0.8673609721156443,0.46240087017891646,0.5512840003819313,0.6551270428028387,0.6062368306053028,0.5896643495088523,0.6036207799282676,0.6812791128016167,0.8382265818740292,0.9281804275370265,0.48842868774219705,0.5995356484421547,0.5187909182562606,0.6768999147556145,0.7131270585046596,0.5796180502198719,0.4684610644980757,0.5593276040282676,0.6097205848849798,0.832105972767894,0.6121721189762066,0.7918148053935055,0.6600772154832012,0.6383418542399868,0.6255835764026496,0.5917287948868388,0.590218243869084,0.7358709606719753,0.7519242619421662,0.6680557762264805,0.667984252609338,0.38448207270534257,0.8051842415398603,0.4998868095637874,0.5964029161129432,0.6144960038554589,0.6747898821011451,0.6611374321492883,0.5480596915913907,0.6174321526088953,0.7236750110141712,0.6836447455172575,0.6730523372435706
900.0,1,0.69162968427975,0.5446366587374436,0.7183040283995452,0.6578183290951787,0.6883391661614117,0.7727978562964342,1.1930290901583058,0.9390640219834534,0.5441274628982834,0.6237728691137926,0.7801063522964776,0.694000292695731,0.7088075377682664,0.6688329096754133,0.8479651646515668,1.0031761324912498,1.0268467150709153,0.5784781958038565,0.729203094969617,0.6260237683345578,0.7818120266336257,0.8328978938723083,0.6451684270760998,0.5599942301903741,0.6591182886237688,0.711875093012847,0.8716574901835377,0.6866112042262125,0.8470354804425932,0.7538988087546621,0.750212086941394,0.7266923659505856,0.6735239576835854,0.6808571773124099,0.8296124062057596,0.8812024052843537,0.761632485705156,0.7303358785012999,0.43768476589030375,0.877188381386759,0.6175208480750607,0.7004997093925401,0.6851984011606038,0.7688213145115417,0.7505080041863402,0.5903636277004607,0.7150483063355679,0.8180184937098489,0.6772969750857716,0.8238448770514252
1000.0,1,0.5617223170775203,0.757983246483478,0.8273185833983694,0.7879290304085165,0.5431965837917091,0.970787884691935,1.2109861593736495,0.9402138515509569,0.6262749929406769,0.5809096276415927,0.8826589086813482,0.9743813970454058,0.8223282130167004,0.8550003157813121,1.2316783314587532,1.0621102766850268,1.1229279250479092,0.5652938521187045,1.0392265307945159,0.6457458118742508,0.9543073920779703,0.8876087521156564,0.7184427720294038,0.5906624940618979,0.748404734431481,0.8859363653404331,0.811126688113029,0.7531003081916852,0.6945818960481538,0.7899940229603614,0.8254030425217801,0.9659907341684679,0.6481513345435996,0.7647329742498759,1.1282156581420688,0.9944090964245752,0.8476729716186456,0.7774870889756664,0.4984575232479652,0.821053950067879,0.7198151910245192,0.7962835293643152,0.6757065588983631,0.8400974439536859,1.1938903136208814,0.7088872889600777,0.8456201794557534,1.028635730534468,0.7296162368339831,0.9960765570352026
1100.0,1,0.6765603692134191,0.7435269355181204,0.9495449578380486,0.8158313939274435,0.6248216745377444,0.8733679118356206,1.2110290914500286,0.9907732329041166,0.5516519038249839,0.6649464201025854,0.9298516571720791,0.8886460651817093,0.8997084820907197,0.8781300351479343,1.3173651638696975,1.107156173380155,1.097138673675803,0.6370513522460465,1.0914140018399439,0.7201409084949784,0.9764024243166266,0.9499657532716487,0.7512294304076006,0.5716536831132754,1.048425224960189,0.9409971319672542,0.8582917972190138,0.7171597128818987,0.6510189263078084,0.8456545088439199,0.8166595498640064,0.9061927109099235,0.7037070671699992,0.8324052247185005,1.1629730771916993,1.0852066981627444,0.9145575309988485,0.9616810670049731,0.6508967659914778,0.7961160201695089,0.7286787684089647,0.9837068459280182,0.74264911287933,0.9272536337429005,1.2069120522297312,0.6994353242387839,0.8996481394589202,0.9326890616076723,0.7704733919678043,1.124278712557127
