age_bp,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100
-50.0,0.9017746259487791,2.359503632304684,1.1622229902065473,0.12119631898940872,1.7659575462372503,1.122275947836692,0.49075442764602883,1.3759945992174745,0.587681898684441,1.941745244905616,-0.07188566128362733,1.311696598078224,0.8576271977543792,0.41858791337416945,2.2694827225752108,1.5291952964192488,1.5806363112420305,0.8177880927122625,1.3743279076560542,1.2434611034943597,1.5711826595360652,1.6217602014781565,2.314513551616227,1.0670674523235906,1.6967605282509088,1.7566318861887857,0.9003189439789199,0.8919207691558153,1.3348493340997973,1.2951750272237241,1.254878162189848,0.4773913055334387,2.1856172337034874,0.9582086973907329,1.5733194424790595,1.2687099949729463,1.483449971367576,1.997424672401241,2.4498536292017943,1.136842488622421,1.5641978412585769,0.6362443724118031,0.639326852230834,1.669417729348397,1.4318647051687725,1.588695434491213,1.375781333270422,1.4350391765463943,2.356337575207177,1.117148440612416,1.449734224725533,1.7966913089082037,1.3245637077472157,2.198332931782746,0.5831974550428972,1.9735290435454824,0.7294137576674636,1.0876741862666488,1.5230490788398963,0.9707928315215683,1.8964553056657343,1.9866828193884736,1.2547530167082477,1.5749604245778146,1.3027351954152264,1.0775333580235518,1.858377727560436,0.9532176430344789,0.9669958494466806,1.1431130666381972,1.4003598661014562,1.9683890112056182,1.268100060118208,1.545151808477546,0.6014274907181956,0.6151200074704253,1.4189534429282886,1.2020592787036426,1.8416661750778154,2.233331298647205,0.4023222795865557,1.146366085569093,1.8199446061753466,0.30896099624856554,1.815907684593781,0.28211209242798585,2.719130943073578,1.1042614168435623,1.4096514458962397,1.358201808628081,0.9612872668488978,0.9279111264142386,1.2149422182717078,0.8240035847463179,1.4418264584410347,1.7903147182657517,1.40102314611383,0.9615881654810023,2.0275051434339897,1.9867966546819025
-49.0,1.9450757602655733,0.9959895770533306,2.397501574342154,0.6930699372045425,1.6564745432551142,1.0776746225553575,0.7851091325290506,0.8717163336374201,0.5024356239621949,0.9701959702490855,1.2426018450332317,1.2589993388240295,1.7847200909288488,1.9678076315889177,2.209991029322014,2.3998989773518806,1.2908470246139605,2.1323639483982597,2.3103085789881215,1.1327354703992905,1.0020429312477508,2.4263863064122733,1.7697457702943322,1.1357280718066523,0.7055864596660898,1.348899705636851,1.2596553962853771,1.4126709968936533,1.8661978485370614,0.7941287065659846,1.814588710768363,0.8435242867273622,2.152532585746213,1.132621497780388,1.8785252668598293,0.5248481625400288,0.6089212041353105,2.373249587126185,1.7762366522218003,0.6905629800750044,1.5194686706718898,1.7393638069698028,1.2666300250865445,2.7261705693339073,1.3153957349898042,1.7856901744853637,0.5525447781734161,0.5745573197477564,1.6581109758482433,0.36509104653353114,1.8636906815338945,1.9724975932488802,1.6389466247717983,1.6452629068530487,1.181645893101959,1.2096563275667513,1.4176534591743175,2.078407174502414,1.2062140141519633,1.6457930939508298,0.7673138202638925,1.2961514764027267,0.741549557192655,1.6415701762118389,0.4397524796401564,1.7809274480406303,1.7134479930977813,2.1055614479534532,1.3315189834631893,1.274397514928883,0.9785114287123133,1.563522652286431,1.0801932061403237,0.6545342860863809,1.3626786251065741,1.8494958553510215,1.3891300761799785,1.1175520455596026,1.4250570936767482,2.2479418013421375,2.5058526700424237,1.3827550115248934,1.1717046561637394,0.8326593303518474,0.8671143912843213,1.2780010619224935,1.9905344850852857,0.43577185750936104,1.6360693845344851,1.1931968174388203,1.1250936817927153,1.6928554847581252,1.4854379926093724,1.9089079387689891,1.6145495797790959,1.4924344002510423,1.9153102055978168,1.55466301156464,1.608099248293777,0.8126938155687574
-48.0,1.6620970008368505,1.9594763903965478,2.3948303207391373,1.531665485887459,1.5609574875856618,1.6109891601317037,0.7195551072381186,1.2990382958800921,1.9387217493022777,1.2936814847862996,1.1359916322651782,1.2370220279205628,1.4797627172354657,2.4754002010070115,1.9921673983141777,1.3625491930805749,1.7529202269675197,1.7672563264942562,1.917730433746847,0.9360824076505418,0.9859802181225008,1.237770370062558,1.1356753010967457,1.3895625478900935,1.1741760637672187,1.6148633244879882,0.9027295697976131,1.5668602255139286,1.5519333652150789,2.4591164662306477,2.3344728547092,1.378237313275705,2.287433667489694,1.129403048899783,1.4337098313158045,0.7744661164464859,2.3052249138973107,0.9822594857768239,0.9100275227782918,1.371288638732941,1.9113180978298958,0.8546334876271446,1.4956376965583214,1.9607273804664846,0.5892934846610449,1.0513910589038202,1.879887751033453,1.7177023999788714,1.5275543308117596,2.2114605396789946,2.2087498839391526,1.6308056138070117,1.8801890425415522,1.3228678304671446,0.7229868871897216,1.527961204984494,1.948558735646275,1.362446975833977,1.6338885973311246,1.878804540194152,1.682226626486323,2.257861354316068,0.26315449844304933,1.8898810058144495,2.290391354273952,1.4261704655856628,1.50334270666992,1.4234457713699087,0.9192325114389504,1.46288643057018,1.1298010390569975,1.9704691436759154,2.6122665698955005,0.9701873117961315,0.3363766242759238,1.2237888663011283,1.806689619992641,1.3931475744483002,1.73046974531582,1.8638172850027428,1.7679173425076444,2.034307893470393,2.3054428484676732,1.3619975118812113,2.2231064115293315,1.3406068192783378,1.7915134537695845,1.7912874396380023,2.0261917274289316,2.905175055675654,1.5398518158350467,2.1372286107457885,1.2146712384199614,1.29094358257944,1.6042893877992024,1.2553871873090285,1.5175659001205135,1.8662986545300582,2.8297814332515316,1.3142630644153357
-47.0,1.7695780133993753,1.0932183722983784,2.0009427354761025,1.8434774908307097,1.5685539130126902,1.1302603324419218,0.6590117404840501,0.9250553283655335,0.8902014166588587,1.819067554480097,1.1120556872363543,1.0155163645977732,0.9595994774337764,1.052835048686602,1.5020646756340716,0.3994077499622515,1.1663018382264843,1.454037077411587,1.8437940798368264,1.083206117366391,1.3096198306288593,1.4700530870992483,1.5965025363075744,0.1487984866853345,1.2871354836939952,0.8361068337548714,0.2056822684237544,2.416172472304459,0.057652407594641936,0.960768287190755,0.23472384217901057,1.571354117156338,2.4245722941770063,0.9958065528642588,1.2345341664312803,1.0195467199228956,0.11121241490783203,0.09593177714780962,0.5311200412042406,0.9808693414037345,0.7091430455373722,1.6207952320818764,2.461877143713047,1.0170757558969856,0.14574273602011584,1.6114591895871704,1.474931409948978,1.5500273262166202,0.48950804689609584,-0.4621155280510982,1.9340847483496704,2.1671650906558555,1.7914495271450603,0.7008825484483298,0.5009170502773919,1.9363157545552778,1.4369201103063343,1.102666250974901,1.450391037832369,1.966253179594622,0.7268508301181096,1.184430737278422,1.3376465640349788,0.2659773970452026,0.4929585227227819,1.8941425938444911,1.1824588384629922,0.9933193033150284,0.6795176503639363,1.6210236637528774,0.06536981327114338,1.349867436220384,1.134864647390062,1.4163067598245318,0.17279036183308266,0.9576781733858653,1.4285629056886202,1.4172675888207569,2.524437463046498,0.7886359504119177,1.6638118169116165,1.2306889614393743,1.4877856561225762,1.904485537686139,1.1055703500507263,0.7262688140075537,0.03945919373189674,1.9380075046236647,1.5583739791526487,0.9180338179092823,1.624511266443466,1.2255655841084279,3.042896274526301,1.2734873700216371,0.6511518233887874,0.7613902448328808,1.200802331188561,0.6313869981620086,1.824273126365939,1.1852099131274643
-46.0,2.6009502375015603,2.0293985987024197,2.176492107658826,1.4882629904426823,1.75387642490674,0.9755905925926301,0.49782837812969777,1.9692986415409317,0.9998980933959601,1.2648867953231124,1.8188226832216436,0.9138459474308505,1.04769436405741,1.6726685161687496,1.3331357234113015,0.9847975138447068,1.6705467195547878,1.3447987576600626,1.7446096464617615,0.6409749494186706,1.341380595131322,1.6538548198823553,2.1556742152852824,1.3033264135414702,1.1114407501743,0.5386026594964444,1.8184461339429205,0.993002158647784,0.6654067296287439,1.1591734783458627,1.7667128325779904,0.9675659783219087,1.6297595853669011,0.22425547763797957,1.6051555525574044,1.5481884022153873,1.7377425570298972,0.8664728454987155,1.3126670839245693,1.1512788312721485,2.1418725405487002,1.8218221956792375,2.3935097112182198,1.9838046585976299,1.1933262783500305,1.3433563326908309,1.141048188394735,0.5588490803844569,1.637919169926731,0.9088907604084017,1.5396450124898609,1.597860337119429,1.6944831586757494,1.1549617454346512,0.5566765450590039,2.26719648491486,2.1137774814254002,0.894316211396772,1.4619225717211333,2.2066668108126795,1.4299456058603353,0.9504609105373503,1.0418454549869471,0.6908257951853027,0.7684846555438993,2.1457561691205416,1.7044079407576676,1.6695488429819927,1.634069675395991,1.005102194776831,0.9579823374817431,1.6234888441991806,0.5232361691937357,1.404647785137811,1.240607984875757,1.764538772692386,2.2333784458839934,1.997887839619266,2.62260555255228,0.6981036576735433,1.3442581810765084,1.4099002349097693,1.2905966681566998,1.753411279223587,0.950391756187657,1.4832048711220667,0.6558886174384878,1.193543669484371,1.973452051645828,1.4190037192232394,1.2421927893734983,0.5529184828457245,2.3199514260282412,1.2225832386677467,1.641172445341504,1.6033149101337445,0.66116224274228,0.9238698750705375,1.9219101758625277,1.428553750392955
-45.0,1.2974331683010984,1.5799958292206076,1.5611727378892626,0.9317595270315017,2.116682540794912,1.164542713032712,0.9009303264454943,1.647534858314749,1.229139727187028,1.4683431410112164,1.2868440765704132,0.8882456347092297,1.153148358924535,1.081898313104733,1.2627057359001777,2.2398424127722145,1.125073412468776,1.0196393320568482,1.8347089065526545,1.260020765520403,2.189978055435986,1.0594121860756676,1.6226638688674173,1.0494216723423238,1.7888981022067512,1.1051464571897178,1.9339294251378358,1.1876522808856516,0.2449073728686357,1.6026925794430131,1.415897872729362,1.1818507278320451,0.802474654170821,1.1618675238341218,0.8120119594214636,1.5698160750778116,1.330893145790014,1.3077495976392823,1.7677744349308355,0.8738605722093165,1.7905092624640788,1.5111924562127532,1.2900740454117456,1.7198483420159643,1.9200882247390372,0.6329601464354122,2.3801667139935967,1.3242422968057628,1.4083824204453075,0.29047975971287665,0.93249713993113,1.0972034468064584,1.8198661284673818,1.5557001770408414,0.6224795346660718,1.113953076418735,1.0904475250100143,1.9591360027302338,0.8436030259089571,0.9262535152409748,0.930053698180773,1.0563672065598542,1.6359248513943334,0.6564069515143078,1.05173532908304,0.902037537184871,0.807780144999705,1.089140943544544,1.3145571888905685,0.5509222150216911,0.9101145185243157,1.32414784794403,0.7080772971508434,1.0495971322051152,0.910940940701734,1.0125174942394475,1.6510454171417992,0.6454615809459389,2.370718758470271,1.4842888399403003,1.9480013024185006,1.9858941678644042,0.5498634779980355,1.6544447475659867,1.8706848468852892,0.41787693707991963,1.25056114268144,0.7390316857793825,0.9318737262013261,1.0176381213500156,1.4675901733101915,0.8255847638903258,1.3665959078239094,1.501911280165257,1.8846737665583189,1.2752222555367156,1.157131173745748,0.6953523603005162,1.4063022458509524,1.2383231503214311
-44.0,1.1429652727965107,1.314153163411504,1.350291159619077,1.4643997504925168,1.723208299925181,2.2530158191972327,1.3871841695230385,0.5446244790303162,1.7487750713484163,2.4633714022474056,1.6285263894270927,1.4091943811112104,2.2818078615561515,1.4902747280985487,1.210601235934337,2.1109324871690993,1.2728201617658088,1.4641179041525103,1.3133301848956103,2.3811466491499695,1.5019204100900392,1.4872809812670253,2.2271903219119986,1.4296296981883037,2.3044831027244035,1.3653098361737248,1.5607694072859877,0.8501611978627432,1.6085121936749731,0.9818230971776605,1.0447609065136758,1.0434249473437847,1.0913882938517045,1.5243459498728227,1.4071267773522387,1.7460352241512525,2.19688100962854,2.5638599615003823,2.111446636865463,1.2234313551331004,1.8808597831990035,1.6721152422533276,2.7255237667242205,1.308946671907993,1.4012865938531829,1.2187205887052446,1.5986897771630888,1.5226918711071202,1.8890328523949214,2.129528726417249,1.2048206167754714,1.450410046520555,2.180695374287606,2.2800770981573075,1.3524240353648633,1.5414213027317567,1.4726796040300587,1.1905687701175212,1.0062738487876464,2.0479888131260338,1.2973399218453538,1.6881473106153178,2.3170490221697126,1.066443086609255,2.005907412383536,1.5382168348120606,1.4280114805333948,2.1070357377590785,1.4061231764878752,1.1484631745409917,1.403908181191547,1.6290336035260995,1.4573337486450326,1.7878813089589665,1.417083570238523,1.5915321020243685,2.4635667751992107,1.4357969328976126,2.017402582381163,1.7268506540469737,2.4268260915657036,1.242015444178112,2.0992600670775783,0.6403903353066541,1.4206082268634583,0.6981319968222702,1.5555662380316955,2.7331450146669365,1.4682577198154816,1.7079004714390638,1.8664266218714545,1.3825586069788942,2.540103486071957,2.695548260978727,1.203312877848555,1.2315970655431376,2.2611670947883233,1.3104377207945404,1.827948875696298,0.9324315227618318
-43.0,1.0206987266593266,0.015062236393599314,1.1519127058725473,0.6814274075524526,0.6036240818478205,0.3975565312103833,1.0475573242484937,0.15423514899930132,1.0634064541644628,0.4124254852811948,1.4540150930246942,0.49590331251198755,1.3437590785784992,0.5902890499664762,1.3403333900037144,1.605547938724814,1.3500718922959853,0.2867307185368326,0.6784870848872112,1.1674807889349677,0.7971933802695232,1.6941496619480392,1.4345714005746077,1.2860823567894144,1.9909162874440607,0.17046963443687366,1.1311290488089025,1.106604142514695,0.9664365038634486,0.4296554748819755,0.548408336252228,0.4774804109948976,0.46626819783135115,0.8290457204074342,2.020326967126577,0.06524745034594567,1.6379729130029834,0.5602645202517768,0.7209342240547316,1.001342439118696,0.8601425502970802,1.0569586351679185,0.9629652988719042,1.0055513690738798,1.1756538125448526,0.24624952091213437,1.0224370998249148,0.6731481747974803,0.49495778974703775,1.6708537659280032,1.0337859257396633,-0.019612979571136026,0.1651262063604303,1.1041123518364426,0.7300979479817281,0.41418163333430535,1.0164707572205838,1.2561612161294355,0.7658507682700247,0.8283672255562742,0.611684842508479,1.1091756564100241,1.1721973929372258,0.7856826115530087,0.9496567252617929,1.09790084681458,1.1557048893465514,1.2651779294354053,0.9069642954074735,0.49535740607369916,0.1553322697140664,1.1527420930871453,0.9213900377563399,0.5107424612834122,0.6734380175026536,0.473492614944762,1.5925439277329332,1.2249588466613563,0.47244212228323157,0.5277108322842577,0.7224095261641031,0.8262098463600288,0.9262752110344279,0.019421535204037263,0.33562980828331046,0.42549531163362575,0.5476148355708322,1.184813441847457,-0.16885876867836253,0.9393780325223093,1.486916615657094,0.9327839162983634,1.3191280837236439,1.3411536234626196,0.41974949537924827,0.4892509313109318,1.0157322426923951,0.7269113542272465,0.3878693346358769,1.1578147510265273
-42.0,-0.4248972707956148,0.7901838267890899,0.4739780298738234,0.3717601101480354,0.7933276654783357,0.543574766974624,0.9728702088051805,1.2087026079308012,0.8323944616000457,1.0639371791520023,1.456146480135624,0.6740243655240311,1.922448505653111,0.9376625686212665,1.2938773599924582,1.5030531807303413,1.1889245686888144,1.5855562601347537,0.7864680015346166,0.9651941172066818,1.019252606550392,0.9525247791585605,1.4616766021608543,1.105533965071758,1.096321391086757,0.26067829527644715,0.23902785559943732,0.8516021548779827,0.5209588953894693,-0.23235817209655688,1.2921556983470626,0.3239148633626615,0.9682545204781984,0.5912760525741777,1.3939300528090826,0.6284637433812961,0.6359654538287178,-0.20084095888473297,1.015337953827851,0.46750654771027933,0.7897742795630437,0.7650972128400731,0.7385311298419275,1.1010387370554078,0.5409377277928512,0.44059451418576995,1.037146307397236,1.145336650395765,0.7139716706226409,0.8424749636223556,1.5294327617520658,1.3072605702202529,0.6681194470197741,1.233203426734847,0.36792754067686584,1.1765410252005946,1.067328109346929,1.1118358074891477,0.8059157257180838,0.8583391182108333,0.529134811948761,1.897329982912873,0.5283375961309438,0.3475110561790819,1.3309432775848744,1.4567179147091356,1.2430276632370334,1.1187331166111005,1.3981767615484693,0.7764262095654679,0.8951335469514287,0.8079964328423389,1.1838695210437695,0.407629928258052,1.014522414304989,0.7199124963974495,1.5414231189545993,0.9710020780517036,0.4165960805846024,0.23237694194235725,0.8417423459809628,1.1074110673189377,0.824252164021722,0.4248249840673065,0.4139371566169668,0.7964012215532356,0.31725669351579777,0.862082452149502,1.6696968649329176,1.8355158351080578,1.781421300632137,0.0835700920514284,1.134422503325553,1.385500325297258,0.7447541914387696,0.44025846201054825,1.328989180069011,0.8301971064625642,0.769215746961136,2.2182644691883864
-41.0,0.9924063634105017,1.386479010620767,0.40225014809499715,1.2540082121320657,1.0587029326033184,0.38894415267173216,0.5222653286298421,0.9555116109638173,0.7967037738818888,0.3766187429689995,1.2058120188105796,0.9584889133111262,1.4961385363473232,0.5075069656518347,1.4881167813681278,1.789508063090582,1.1793098477461808,1.7255037049782924,0.4589172215036894,1.4390277334301433,1.2018771783172089,1.6065278298079901,0.9998168698513893,1.260509403964552,0.8649326886415528,0.5850239394904391,1.7655112831375208,1.0400536998895011,0.5113666537119254,0.5191528196801217,0.04248951423601949,1.3211700046886308,1.2193515115074507,0.3947875923855408,1.8817667765937454,0.7654027755093171,1.9820778402246237,0.9679861837891148,1.4046196205484849,0.358986752497662,1.2686002392771052,0.2093089962127521,1.001586668063022,1.0610793516665886,1.4873783171674424,0.3906892545516975,1.4007150637628947,1.337326676982946,1.2762896031558253,0.015229947187040285,1.413190167303771,1.0848949174848248,1.1103166881744329,1.1636933580883537,1.0457425583878843,1.0315909382710218,0.781074142055336,1.2507189550765776,0.5802609302334949,2.3377071373957796,1.0459206674656114,1.8897412034893035,0.7584231578691488,1.1010795406595035,0.6215726739271259,1.5838258574298434,1.1522377236955963,1.285498050014892,1.569501487480289,1.031896539158364,1.0188852660526457,1.6999074298476606,2.5319317450100294,1.4778478262395105,0.8819739948059905,0.30398155016916445,1.247983702855302,0.39708486880661487,1.0206732897156086,1.4431185045314514,1.6104944217840094,0.7390969974072698,1.3380064542507961,0.8054193961247247,0.33483041408331443,1.2444094929496536,1.4977824690502968,0.8729773909080139,2.234296768303709,1.1560756719387897,2.0025471105519594,0.7317830787159303,1.7523955940001061,1.057767182283673,0.7276826546686581,0.7810023632480579,0.8940178101917934,0.9523819364580217,1.6034761060737175,1.3195154199797678
