binAges,band1_med,band1_lo,band1_hi,band2_med,band2_lo,band2_hi,band3_med,band3_lo,band3_hi,band4_med,band4_lo,band4_hi,band5_med,band5_lo,band5_hi,band6_med,band6_lo,band6_hi
3600.0,0.8740425753713448,0.0428862198868982,2.874167651056308,0.6479971807546018,-0.0848642804267786,1.471830502673048,0.13469715794231601,-0.10608642311653299,0.510131626149239,0.36882386198974093,-0.07531248034229594,1.1256047619576506,0.5365171895662786,0.2509130798463072,1.6594645855933352,0.5499870234363411,0.2756745213167055,2.0953013726661873
3700.0,0.8102337761568659,0.039490062068334046,3.1884132450779292,0.6715590445001195,-0.11554004846681072,1.5227559094678997,0.13724404728949352,-0.14184962638436213,0.5176012389076173,0.3666338622585287,-0.06647436171328774,1.0390370960402806,0.57937105631233,0.26298448578648187,1.733731180043791,0.5940708571419264,0.3201851159536347,2.197402720017651
3800.0,0.7162637489491349,-0.03998310944962385,2.2924628622267273,0.6586304798811778,-0.05351556709393291,1.5155517128530578,0.14164273769643548,-0.10110525334894191,0.5195620867226447,0.3502700430634875,-0.13154926954501636,1.193173761318601,0.5968107649595835,0.2978940450448361,1.8217303377971996,0.598420039970713,0.30231075445539524,2.407833289556284
3900.0,0.6388754010398257,-0.09955035739451021,2.283703732257679,0.6586427827182051,-0.11817619184768928,1.572701496783122,0.1345362011758905,-0.11523509573985727,0.47144770584800827,0.3476127479705965,-0.1487858932200946,1.1339103266218833,0.5916496950862435,0.31650467215733286,1.7990414057162607,0.602582555789491,0.31423008468255975,2.4449021243785625
4000.0,0.6581746985958545,-0.09340032693472154,2.1807638954876616,0.638521153936727,-0.036910676648462704,1.5544691551415428,0.130722585029645,-0.17982982197783526,0.556476644104939,0.34462582453943036,-0.13822227198954284,1.3165623277949037,0.6011622153068334,0.32143878768409684,1.8774640761287391,0.6120297342016179,0.33865451095179405,2.3375583063133294
4100.0,0.5938213159693475,-0.12760739687245473,2.2982594067240716,0.648960860459097,-0.003654164003944637,1.6972822424130511,0.1281822333197435,-0.20359149572399368,0.5000082407235689,0.31398507263480946,-0.11300245733034049,1.0136031802384948,0.5967851543950375,0.31869851629252066,1.9705041091980549,0.6960077668392746,0.3830591371283595,2.5222274538431932
4200.0,0.5842841659342219,-0.0983156702347408,2.848195565383224,0.666386302614494,0.0514102637342875,1.971420513905162,0.124207620410722,-0.14078873865310348,0.45509463088477253,0.3176974516696315,-0.1086306477013112,1.1633500090298075,0.5746542472021305,0.32986084548461875,2.0381396795407802,0.709145737183987,0.4080656947033281,2.5448949385385595
4300.0,0.5573099134009921,-0.13280283404408716,2.1790418057768126,0.6893116333284421,0.020033992275244945,1.961205662164153,0.121834084509719,-0.16364744086128635,0.4708224572866632,0.286444738785139,-0.11807567791436645,1.0535576786997114,0.599991314163089,0.33334523779015407,2.1109972506339507,0.759460415425278,0.45694019793237023,2.778431380266103
4400.0,0.5218811076554631,-0.11958898158178184,2.561607952775542,0.6994737408699578,0.052735147453418285,2.0185816923872824,0.12596502791128728,-0.17081758920861737,0.4963018178472974,0.262658960490766,-0.2064551470190653,1.0207731794536863,0.614627845950666,0.3453771585688492,2.120056030174917,0.7672084260869615,0.45326549349804507,2.5894483549665095
4500.0,0.483526778275737,-0.23624881178739163,2.3312251626534013,0.7129326815584696,0.0668340869515764,1.8926629515293218,0.13259157500177884,-0.17699882452069798,0.48553816586675647,0.32620957759252767,-0.17797549751529668,1.096430090899383,0.6442197478519285,0.3694826883460479,2.177400769387901,0.8078552842961115,0.45863676970812217,2.904123466058021
4600.0,0.5575612372937643,-0.06785661533179202,2.496043125711779,0.7142286567497418,0.07613883177991393,2.1978327813858862,0.13101576790563646,-0.18078133938687524,0.45008148451376734,0.311903930522417,-0.15298474775287785,1.1400943243443236,0.6598140649749145,0.3857358147740996,2.372635967578578,0.8606441863340195,0.49940120428820933,3.0111940266547714
4700.0,0.544302127428614,-0.15147238798914117,2.209332615486162,0.7349108041241861,0.033783357639649396,1.8828548533105407,0.134683098883433,-0.2294144303838266,0.4480600813501394,0.29122408054566895,-0.1365879472367658,1.3557420746358735,0.7194099846580719,0.40108280968843907,2.4569568625714218,0.81897794408518,0.5025282152206795,3.082651413467582
4800.0,0.5487859190023123,-0.12533346032712167,2.1940650983194243,0.743386866310539,0.013695870472237472,1.7270338348864764,0.12341600415401466,-0.23430586624676025,0.5335593511259847,0.3044816852023335,-0.0968484742130767,1.2783598861819734,0.7118789730917525,0.42086688544716994,2.45955383117508,0.8635152855857895,0.4732358851863344,3.1937460808912492
4900.0,0.5486024806836564,-0.0695628314751714,2.478161044420898,0.7778826644707105,0.05778187086313288,1.8378436394212927,0.13683553726274164,-0.2591176379852915,0.5114696507858181,0.318895436218125,-0.15732010217976872,1.2913819243847715,0.7320519634671574,0.43129228067197223,2.470159491016342,0.838937958545076,0.5144262725780645,3.217425408862232
5000.0,0.46180703315313776,-0.15394158168382657,2.8022721399418544,0.7771504297463184,0.06757078763249678,1.9185973965385548,0.1516072082911301,-0.19358826751888705,0.5043601918804739,0.3559361480527735,-0.1172284809418012,1.3650395964307351,0.742560795951615,0.4470897782151233,2.3474598644779645,0.84571464595031,0.501957126808675,3.129811147212931
5100.0,0.4519946909648269,-0.12924939226841564,2.546650015002533,0.7725327841109562,0.020140418677608848,1.7869606652523145,0.15721057396410548,-0.15214355842158628,0.5497963452822925,0.34854670688558453,-0.11123329958678298,1.238039584438846,0.734755667022932,0.45733758568594035,2.393911007047036,0.862112787458855,0.4888829938461043,3.1440157694915074
5200.0,0.6528943696080205,0.0076252995136613586,2.4924642877005057,0.7930349341554355,0.06530825596961277,1.872007010291549,0.171027221230439,-0.10930401380733604,0.5304721266053655,0.3601525625024715,-0.18420219585087205,1.346273371335559,0.7856934213626925,0.47507193425774386,2.5117682067152947,0.869835122862062,0.49673712358478456,3.2172907163998583
5300.0,0.5808157820424875,-0.1028362634860477,2.739830414465139,0.75984362826432,0.023858175613556302,1.7774991126562474,0.17003377089709584,-0.06759405321093091,0.5801091383571895,0.3543092053859265,-0.16183638303906334,1.187329747746349,0.8340347789524875,0.47825760473715034,2.499978799181386,0.8614016173988734,0.4844476631862605,3.272344993196879
5400.0,0.5605340737279154,-0.12683179473514444,2.457980323562434,0.7746716370747946,0.03217002170209102,2.0525748174806235,0.19031880249941752,-0.10192996578885244,0.5737492534517472,0.321934112749656,-0.2245993300289283,1.0694011370172272,0.8503947037192535,0.49856434662185617,2.586024871696611,0.8498870374997105,0.46377121678507266,3.2272409131918907
5500.0,0.5763962802523839,-0.06197581017237934,2.6872080868146972,0.7641409784058257,0.0603309504958283,1.8793599849672904,0.2004227737552449,-0.05106965569795848,0.5826095916257487,0.31991261152262795,-0.11742914249949685,1.2992485984307114,0.835550238072168,0.49683332496609056,2.525995854036206,0.8433898824524505,0.4491927782892344,3.2601021276136635
5600.0,0.6092620573379438,-0.16435485565091884,2.7778103267324363,0.804837028734992,0.04106022591311438,1.9053000174389638,0.20192122092067694,-0.08964149388629021,0.5566669950046246,0.347154250984182,-0.11112979772086828,1.2330004935085408,0.833469825758841,0.48945247932528074,2.8371062552020803,0.8274778754754004,0.4768536779964453,3.6560164227142566
5700.0,0.6703159714544598,-0.16373673249380713,3.086186440488512,0.8182355820677574,0.07761984434247457,1.791900344571217,0.209819447238444,-0.08002398272304914,0.6478250580323666,0.340903722969018,-0.11168650279303755,1.3817079023660928,0.85548959858728,0.49161766922413297,2.9423560144208376,0.875366440083587,0.4812493588412779,3.7162530234312965
5800.0,0.6093090162798578,-0.15143690867366394,2.89825403834195,0.8081433077500326,0.04897370592643937,1.7012230330299314,0.21665283577910194,-0.08349715908803752,0.6002317653751134,0.31666617132104347,-0.05607445766092694,1.362937013573772,0.837360239560617,0.4916553866468344,2.847101657326104,0.911288701200951,0.5071541724096646,3.6646796180734102
5900.0,0.6103286926060207,-0.27337813028398067,2.5109993149508236,0.7981563056591849,0.09642764660753021,1.8215868435039073,0.23098074019127862,-0.061695042053810774,0.603719638246058,0.3831683368451715,-0.08121868127018897,1.3814916190024742,0.8525250262704035,0.5177348898758471,3.0853516262555734,0.9128121228150929,0.5156644405845678,3.752662838662798
6000.0,0.5974187562126531,-0.1533769752519698,2.3874125333117244,0.8397754389878223,0.13203430312450645,2.0422316519567727,0.2326917748357502,-0.09121929901040918,0.634479867049841,0.4116699400559528,-0.07916198903092539,1.4505510673935138,0.8620974825828676,0.5241735179130109,2.931854826830168,0.9285869147241426,0.5233778156750685,3.952524792274106
6100.0,0.7159727247031649,-0.13233202521945475,2.8745480468910443,0.8314436176241065,0.07554634301757085,2.1908689825629057,0.2380714299920819,-0.16425321724305794,0.6364316949819327,0.39180381314492396,-0.13447048895329955,1.462485713240795,0.9313383659370336,0.5269077677465518,3.124717197579744,0.9426639023675705,0.5283238611831186,3.930075349815423
