year,age_bp,mean,lo_95,hi_95,n_members,cps_median,dcc_median,gam_median,paico_median,scc_median
-4150,6100.0,0.5817801515504403,0.41955180340998366,1.6681405775690998,250,1.377308990749755,0.5813372388159139,0.5315427000125175,0.5579689843474445,0.5897232338590526
-4050,6000.0,0.5788869687822158,0.4066371611271928,1.5671522767121715,250,1.3206459571830949,0.559180305163467,0.5187997453428389,0.5383286550276816,0.6043277814727235
-3950,5900.0,0.570239477304196,0.4015553572017101,1.5385873703447952,250,1.307763209461225,0.5540807445976375,0.5128301852772714,0.531524969652167,0.606836360960145
-3850,5800.0,0.5493152278249583,0.4065004659312149,1.5194120470339905,250,1.270608224277775,0.510220277766599,0.5099843572582767,0.525214176885235,0.5902558003877075
-3750,5700.0,0.5461192462457009,0.4030195955320244,1.4970426931938934,250,1.25827397857668,0.5263150753757655,0.5064323814019793,0.5142549749528745,0.5748804135955554
-3650,5600.0,0.5436932529258045,0.3769562364032124,1.4108818482792014,250,1.135068029018845,0.524914834753677,0.503786410263303,0.50886001552313,0.6028289103949369
-3550,5500.0,0.5401467465820136,0.347172716157856,1.407667676988221,250,1.09257616263388,0.518239453788536,0.49691820164792755,0.4802583078403575,0.597839923844292
-3450,5400.0,0.5233485627032315,0.38293624517039015,1.384100654736356,250,1.1017315032067652,0.487569724769802,0.48852141256476556,0.4858917735806,0.5599379765236345
-3350,5300.0,0.520404694962865,0.38039434114396387,1.273645778221757,250,1.143711833911015,0.518764458017592,0.484318085535581,0.468825124441826,0.5692887585832991
-3250,5200.0,0.5198311096396613,0.3721741249981702,1.3069279546656398,250,1.16196252796186,0.521016613693351,0.4723037025367028,0.4744140359297805,0.5854237347241715
-3150,5100.0,0.497734891179683,0.3644559560692119,1.2410838753595588,250,1.0901941756609999,0.4860319854858125,0.46842088663237746,0.476125780056756,0.5036618402363771
-3050,5000.0,0.4863761641627045,0.3248665850433416,1.3376939278442401,250,1.18693069200516,0.465763917998959,0.4565804241387774,0.461006182181662,0.4881884649331585
-2950,4900.0,0.48942682465354903,0.3297032498878436,1.3176146175722285,250,1.144990661446565,0.4935293970094735,0.4477046068717415,0.45094126087958253,0.4900966959649245
-2850,4800.0,0.47272052427313227,0.31078193901514606,1.3580201564224,250,1.140122266150635,0.4585661781310055,0.4402549046394999,0.421228186632175,0.4720823830912215
-2750,4700.0,0.468892657655135,0.30427312037025905,1.4062353121006566,250,1.137799972163515,0.4751999593847245,0.4323717970897484,0.40916031883466153,0.468892657655135
-2650,4600.0,0.4542866464199823,0.30231374302812464,1.397830885706977,250,1.17309125571173,0.4677326756550485,0.42647658897520285,0.40963248549742104,0.457922733812143
-2550,4500.0,0.43675095137956876,0.2941918900894201,1.2668511070101296,250,1.081449306976855,0.42240345068357255,0.4200119952016489,0.41821973174682847,0.41937064292500903
-2450,4400.0,0.4334016699685423,0.2598210228794792,1.2883681587724933,250,0.988807083189424,0.434654671919655,0.41353486407034556,0.4006722422715925,0.4064737678152085
-2350,4300.0,0.43357716802303303,0.26627333561001226,1.231659851970862,250,1.051673789048185,0.430760327917342,0.40972543065001915,0.3957779972876745,0.421736132041493
-2250,4200.0,0.4352832170597254,0.29503583003018213,1.2105315323854569,250,1.050435408572595,0.44484422397732604,0.40341537807079386,0.388702418759443,0.437046187636167
