age_bp,median,lo,hi
0.0,0.08757536499575157,-0.2432629365144263,0.4259351217621145
100.0,0.0,-0.32146489813136153,0.32439730878991035
200.0,-0.02853705290412993,-0.3259590353297411,0.26226018839115545
300.0,-0.052789186644700586,-0.34901026992404854,0.22688510632571074
400.0,-0.03583619248499635,-0.35108226313176893,0.2752414301056985
500.0,-0.04126508818556117,-0.3098893918288526,0.2922750075696929
600.0,0.03148718232060238,-0.25548861473009765,0.32133410093624715
700.0,0.046850496065161895,-0.24130602014222371,0.3505286073906891
800.0,0.06639138211632847,-0.22392576906499473,0.35580739986966187
900.0,0.039046897105523476,-0.23191993975994302,0.33893314847580214
1000.0,0.06167469754615659,-0.23966117051257704,0.32898340394897485
1100.0,0.06504599478416664,-0.19280186523788148,0.33481072098777814
1200.0,0.08670212718609951,-0.207438161185551,0.3801494729629444
1300.0,0.13848244312953653,-0.12991294667341133,0.4175623347209856
1400.0,0.13126901458655657,-0.13154716158833807,0.41168473553809726
1500.0,0.11056435804737552,-0.15608130733223127,0.3623737742746705
1600.0,0.11214068359891434,-0.16467971032210157,0.36112794669851767
1700.0,0.1060377964435022,-0.17634582673849816,0.37050498936314885
1800.0,0.11581700270582235,-0.1463854856948784,0.3923072624070769
1900.0,0.10020281062207893,-0.17219879646633032,0.36406508525341835
2000.0,0.15446956463812703,-0.09872586976592498,0.43559525871938193
2100.0,0.17793660714591947,-0.09584775103694021,0.46698763969972235
2200.0,0.16796248560998395,-0.08628707761713968,0.4358058274527056
2300.0,0.19224234267388168,-0.09398507952399822,0.47794315773390106
2400.0,0.17563166610266207,-0.0672710303676004,0.4371767917552741
2500.0,0.19786068857454564,-0.05698146777568892,0.4962437558520874
2600.0,0.17776305621126348,-0.08461394581118846,0.464806553379511
2700.0,0.21419393611336635,-0.08041762375037168,0.4617689487288657
2800.0,0.2061908775513452,-0.0823691544331047,0.49369129217420377
2900.0,0.20896802729966563,-0.0782213144931819,0.48064298785664294
3000.0,0.24990183726719495,-0.02190998549255476,0.5165581620069231
3100.0,0.2740894957279987,-0.013719489917196076,0.527186605206299
3200.0,0.3023842498672827,0.03627308403427058,0.5527550919549292
3300.0,0.2929616777169569,0.018335788531207438,0.5632790832611592
3400.0,0.3381482930004847,0.08645132988386951,0.5874018957012228
3500.0,0.29997049826134875,0.0063422400480327035,0.5677434269532278
3600.0,0.3324567801470878,0.028915734821993878,0.5704235920613163
3700.0,0.3226342369585812,0.06075053782058839,0.5874991122050338
3800.0,0.3225475123330802,0.06207677346033508,0.5671086472524887
3900.0,0.2981682654814404,0.035613627371905245,0.573688493077329
4000.0,0.2847472133191982,0.02703127587338675,0.561608757891157
4100.0,0.3100445465467711,0.05234849173495133,0.5708489334593431
4200.0,0.29613526765712345,0.03705255628163662,0.564599587225132
4300.0,0.3144215054039794,0.049815272962875266,0.5755226619866529
4400.0,0.3170857465225679,0.07335466661126241,0.5777033770993202
4500.0,0.33738618909905077,0.0548495274745966,0.5959138817054715
4600.0,0.35014631081419745,0.060814858356685285,0.6444985464383706
4700.0,0.35753274063720875,0.09281861764021308,0.6373998775958324
4800.0,0.3368665133344243,0.06643495266687863,0.6087555205776156
4900.0,0.3696531304596131,0.07288752057502591,0.6265567093231426
5000.0,0.3608319723544196,0.12258867758612177,0.6287998210876484
5100.0,0.37062368200040147,0.10839227627015745,0.6307449447546242
5200.0,0.3943075254512035,0.09385535620903758,0.637036881760746
5300.0,0.385957963324589,0.082599863847147,0.6630317162487134
5400.0,0.38567768163989236,0.11409239652416511,0.65732892451229
5500.0,0.3957229404087542,0.11228891763831136,0.6754249841768447
