age_bp,median,lo,hi
5600.0,0.44797900058264467,0.18631892640495865,0.7709995733078514
5700.0,0.4784761093223142,0.2012325040347108,0.7367212405057849
5800.0,0.48838347853305797,0.21073899798801657,0.7515073548190082
5900.0,0.47305746890082656,0.17969255574917378,0.7411326339508265
6000.0,0.5082548880247935,0.23101433137107438,0.7917216651991734
6100.0,0.4997205689710744,0.2053749302433886,0.7698810495173554
6200.0,0.5192955803512398,0.23080707779049603,0.8313949680677687
6300.0,0.5129007588842975,0.22161663424090927,0.7763702727314044
6400.0,0.5222684014256197,0.2153571012776859,0.8234399155657025
6500.0,0.5097056145785125,0.24823113720413242,0.8192194899330579
6600.0,0.5220128022685953,0.2540769868632233,0.8164082098533058
6700.0,0.5164281341528929,0.20201217231528934,0.7982752941012395
6800.0,0.5132790289462812,0.20652126939090917,0.7658620288925622
6900.0,0.5080976520000002,0.20340715709669444,0.7881905991185951
7000.0,0.4858735110619835,0.21131994290991737,0.7719425332842976
7100.0,0.48558922418181827,0.1727826968107438,0.7746750566132232
7200.0,0.45763425988429757,0.1652671311247935,0.7488707900516529
7300.0,0.46004831730991746,0.20178236592272739,0.731953254220248
7400.0,0.4658408664876034,0.14634829131859506,0.735079603615289
7500.0,0.42504238207851264,0.12097769528512431,0.7246770714103308
7600.0,0.4242804572520663,0.11262010675371922,0.7308255453983472
7700.0,0.39320174864049595,0.10828656652933884,0.6892270962161158
7800.0,0.3790783681198348,0.10519524893636385,0.7065792591487603
7900.0,0.37643541357851257,0.07260517697933885,0.6923735610975208
8000.0,0.3825849121115703,0.08952005588057863,0.6900626609847107
8100.0,0.37927883455371897,0.08320449474297521,0.6778795778128099
8200.0,0.3485763578925621,0.021522017896281158,0.6478967861743803
8300.0,0.35663193676446303,0.06018758127396714,0.6593880485876034
8400.0,0.3400209640661159,0.04755302716239671,0.6462144422128102
8500.0,0.3783934157438017,0.05776792091942165,0.6523407936078508
8600.0,0.34323723383884314,0.023168316886363782,0.6675454631888429
8700.0,0.33567447166115727,0.044295642433057926,0.6567032406144628
8800.0,0.31791196723553733,0.03329956711859522,0.6197066601880165
8900.0,0.3138251151115703,0.026923060635537312,0.6355650402243801
9000.0,0.3070941193884298,0.02466239434958698,0.6431102985252066
9100.0,0.3184664965826448,0.017510847254132312,0.6424050691454543
9200.0,0.3271502974297521,0.012778260407024731,0.6286036395103303
9300.0,0.30321540577272743,0.008961848619834817,0.6526257741028925
9400.0,0.29052988502066135,-0.0046436608342973005,0.6196648207380165
9500.0,0.3158641480578514,-0.013912689789256173,0.6252186279450412
9600.0,0.3006833673677685,-0.0319039657921486,0.636586112696281
9700.0,0.2588954202520662,-0.03935879954421482,0.5616220085235538
9800.0,0.26130926265702487,-0.0988154029537189,0.5863887255623969
9900.0,0.2377051499545456,-0.10481174033760321,0.5490283556909087
10000.0,0.2286529603264464,-0.09242826291033045,0.5501831706553717
10100.0,0.20452791756611582,-0.11024206700909076,0.542295249761157
10200.0,0.1796192847190085,-0.17441809977892553,0.5105327402582647
10300.0,0.13686001689669441,-0.17359000715826445,0.46811184533595007
10400.0,0.10370895032231409,-0.20422436546694206,0.48058171473677685
10500.0,0.06958977575206637,-0.2773608495805784,0.41159255791735533
10600.0,0.022734994041322468,-0.31073656313305775,0.3525754598202481
10700.0,-0.045707865264462744,-0.37779098044710724,0.3027307798095041
10800.0,-0.07755321333057841,-0.42159334709256185,0.29355172231983484
10900.0,-0.13125865868595032,-0.47650563451694194,0.19833568933016468
11000.0,-0.18566767754545432,-0.556587669207438,0.13247888557892532
11100.0,-0.2711367632561982,-0.6320152564834709,0.10430186192603294
11200.0,-0.3312288396363635,-0.7443325465785123,0.04759150874710723
11300.0,-0.4026358772148759,-0.771561516266942,-0.04289888702148748
11400.0,-0.5089160403099173,-0.8792905771578513,-0.11838376831115732
11500.0,-0.5615117082438015,-0.9218309905438014,-0.20228775367727272
11600.0,-0.6718717029545453,-1.077585294621901,-0.29801818243677713
11700.0,-0.7362946770826444,-1.1160468961322312,-0.29721969744173576
11800.0,-0.8060196297603305,-1.2277017794995868,-0.39968350932851243
11900.0,-0.881196995359504,-1.2792068182227272,-0.44555326666942174
12000.0,-0.9629768914628097,-1.3776458211900824,-0.543156555751653
