age_bp,median,lo,hi
8900.0,0.2903467527060361,0.02885848613959229,0.6859833134124523
9000.0,0.2831062396215603,0.04191244808917524,0.6715491077474398
9100.0,0.28243512031826784,0.025372451887366088,0.6385103832214177
9200.0,0.27348528642368697,0.01286457878881998,0.6325162346618941
9300.0,0.2656440105460049,0.005799509039397831,0.6437365196791913
9400.0,0.258030536063208,-0.004712336558133952,0.6342550757581568
9500.0,0.24408922603554,-0.03433268925702488,0.6036023299631378
9600.0,0.2344892893252331,-0.07018350932128861,0.5777253775804765
9700.0,0.20971590267434156,-0.11390434400539876,0.5306738282346429
9800.0,0.1797457296353915,-0.19996074991461943,0.5140653910701891
9900.0,0.15484016963323954,-0.2761477490654519,0.470483536883307
10000.0,0.1236830864647167,-0.40120264651776,0.4381966317082477
10100.0,0.09317971024808736,-0.4549067416199268,0.41125990714106214
10200.0,0.06846386052315123,-0.5218416232191841,0.37544312387898365
10300.0,0.04591297870114768,-0.5656558038925196,0.3693847499107872
10400.0,0.012161224800918217,-0.7262584514138547,0.33227792607190043
10500.0,-0.017082396464802807,-0.8299109321176665,0.30247156802152275
10600.0,-0.07213815640932465,-1.0144948528032471,0.24089887587497563
10700.0,-0.12088483617239698,-1.1914192471156853,0.2069407226311313
10800.0,-0.1713410498187507,-1.3394479841945748,0.15827067887710564
10900.0,-0.22707909369942464,-1.4930670044175278,0.0994387942013161
11000.0,-0.269303580931919,-1.7465081864703123,0.03534256062189083
11100.0,-0.3447894514160664,-1.975496118489552,-0.020850887442432246
11200.0,-0.40715574653518094,-2.181972480950383,-0.0971014524700052
11300.0,-0.47477837017908536,-2.401372522308277,-0.15085912483292427
11400.0,-0.5392817241942147,-2.727637912463557,-0.20764562088152208
11500.0,-0.6044447937662097,-3.045306224031143,-0.2735791834334714
11600.0,-0.6937693351638043,-3.4056186819682783,-0.35656199201024374
11700.0,-0.79524433830342,-3.7182795088989695,-0.4296767340035915
11800.0,-0.8834924706610338,-4.055550612875835,-0.5023440645224093
11900.0,-0.9721504937958446,-4.554997828856954,-0.5072358288520659
12000.0,-1.0568225027812435,-4.906214696571369,-0.5718039203579997
