age_bp,median,lo,hi
5300.0,0.37727740421318146,0.2612860302051925,0.5327455458687884
5400.0,0.38508244265326935,0.2728053959520136,0.5559969246583999
5500.0,0.38286572780256,0.27384621114336327,0.5572825931614893
5600.0,0.3867837013859846,0.27489333329487337,0.5720295009549283
5700.0,0.4076909789008213,0.29158398773527217,0.5894338265835821
5800.0,0.4213868925857185,0.29894930009590714,0.5945596309820461
5900.0,0.42203439413145427,0.29781454986915873,0.5929899753059846
6000.0,0.4236057076786763,0.2972027123291941,0.6116151424245184
6100.0,0.43412822136656,0.3129166469487568,0.6322795190449688
6200.0,0.43580530609754303,0.3070219596093011,0.6460319552367402
6300.0,0.43818202333787626,0.3084258885278276,0.6311879226553012
6400.0,0.44151558383236333,0.309970414137626,0.6584613450155857
6500.0,0.45301525447966806,0.31755794728298115,0.6599814691042516
6600.0,0.4482512821376511,0.31446634763857184,0.6515546630842208
6700.0,0.46423647609183627,0.3301575876577151,0.6566730953161432
6800.0,0.4483504429169308,0.3134684994369457,0.6430407115605258
6900.0,0.4364063736474946,0.30541146021238275,0.6213450526528445
7000.0,0.4401320503082855,0.3018941893812308,0.6154485616357023
7100.0,0.44073461341438835,0.30313638643374874,0.6203222925865773
7200.0,0.43326166920652753,0.3060090494790277,0.6181203772937564
7300.0,0.42378272447180043,0.2984998958318386,0.6120078687628969
7400.0,0.42467822370561803,0.2971860326716576,0.6267279185658573
7500.0,0.4242767087191677,0.29083005075096047,0.6130074971271936
7600.0,0.4166588054285617,0.2917562224121654,0.6175849762780166
7700.0,0.4104217131740795,0.2809379525257994,0.6127886725372891
7800.0,0.4037147740070789,0.28321702143754424,0.6014241655569516
7900.0,0.3841635759772172,0.2776932667284445,0.5823938273555245
8000.0,0.37323474246092964,0.25677785311160867,0.5619474601259324
8100.0,0.3490604879388239,0.24514914702167326,0.5375817169392915
8200.0,0.326327378968547,0.22736526377846067,0.500672225006203
8300.0,0.30626614711794886,0.20103607826620967,0.4602267948525055
8400.0,0.2971703014265584,0.19577336593712275,0.45647935756547237
8500.0,0.29177038637413466,0.18460028264264997,0.4444506703179421
8600.0,0.28990874870218497,0.1833157373169841,0.43400004339404946
8700.0,0.2771501904290219,0.17876356091655513,0.42745867951521455
8800.0,0.2735660174282347,0.16582675874184274,0.42677419768016006
8900.0,0.2645665262811383,0.1675615040693615,0.4078155485944748
9000.0,0.26264791107823915,0.15972845486470358,0.41197355419007403
9100.0,0.25401371388526894,0.15297657781034515,0.41892278339959904
9200.0,0.24845968223518572,0.14676729867494998,0.41209543088273626
9300.0,0.24110372914231654,0.13268267867348482,0.39848638860602426
9400.0,0.23182439570760316,0.1181156607986601,0.38292269026756254
9500.0,0.22841896616295101,0.11769108152751202,0.378209922198706
9600.0,0.21809724259028412,0.10022320573840958,0.363647072386538
9700.0,0.20504194896653455,0.08130806842601704,0.3574854575438948
9800.0,0.17838340572800604,0.05044398893821876,0.33270519196897436
9900.0,0.15662027522235109,0.030931479334887137,0.30274462350524867
10000.0,0.1321198782569209,0.0008790858166559265,0.28819146357663583
10100.0,0.09770145352191814,-0.0422725522886578,0.263931046858802
10200.0,0.07509439181680698,-0.08541191039489188,0.20400766172328622
