age_bp,median,lo,hi
4200.0,0.3860450947020699,0.1801844392711364,0.5530443656814996
4300.0,0.365638663469836,0.18723545184416873,0.5446892491977047
4400.0,0.3699653950160954,0.20121567578677987,0.5382093855463805
4500.0,0.3682442011170236,0.19447383290460235,0.5435335803932612
4600.0,0.37604909764720656,0.19600073019423073,0.5319152075161988
4700.0,0.39496319724678464,0.21966102208553281,0.5753915322149254
4800.0,0.41163584843868956,0.24544524467170628,0.5919892478905866
4900.0,0.4222983957322586,0.2501095060053424,0.5873143637016002
5000.0,0.44032634971695117,0.26155928047719396,0.5984115050682894
5100.0,0.42467791667969157,0.25911956117274654,0.6039735832930604
5200.0,0.43508481595651943,0.27187787648007705,0.5993681638529821
5300.0,0.45239532206923744,0.2847168912411139,0.6145670144629504
5400.0,0.44143149234735674,0.2748617355761367,0.6074670532406538
5500.0,0.44338964484954724,0.2835024313185357,0.6079163636503568
5600.0,0.46460461712040796,0.3025660138206898,0.6342977584018492
5700.0,0.4749534040706013,0.31659701114072347,0.6774613837289084
5800.0,0.4778128040864859,0.30972731554715177,0.6722765037515402
5900.0,0.49591091872131143,0.32196655360704884,0.6724013222317179
6000.0,0.5075308172686475,0.32824023226170296,0.6949288727691016
6100.0,0.5199250102986369,0.34618443826472894,0.6913265465390379
6200.0,0.5209855232700451,0.3296371078808264,0.6918978503696657
6300.0,0.5300741116674843,0.34642781757782987,0.7036952232055561
6400.0,0.5302103212226577,0.3412555356722988,0.7114064619425158
6500.0,0.5247443736856907,0.3489243405171497,0.7097911693234752
6600.0,0.5246412703508729,0.35131696169147136,0.6889263490266211
6700.0,0.5251003370419511,0.3428733778857624,0.6803497377019596
6800.0,0.509457439203788,0.3288748584219361,0.6694864635281031
6900.0,0.5080969535339199,0.3490064739416797,0.697645759616847
7000.0,0.5105086525446874,0.32174262281594895,0.6986001755169928
7100.0,0.5108563251489411,0.3148323619946546,0.6964856378225619
7200.0,0.500490141756126,0.29556760083977235,0.6763075575443702
7300.0,0.4863543495729926,0.29385818768216987,0.6583112201124179
7400.0,0.4686407460563747,0.26600029896538213,0.6526179556293883
7500.0,0.4350988545907949,0.2666001507751429,0.6264987811572639
7600.0,0.4212381845648121,0.24167164035898042,0.6050996989709657
7700.0,0.4133450023180975,0.24124565949528526,0.5840800734391292
7800.0,0.40764229752458997,0.2200245737779222,0.5825359167982299
7900.0,0.38999189441480464,0.19683789937496593,0.5753690742439534
8000.0,0.36732292229682695,0.1930873037533198,0.5538344773635698
8100.0,0.3546453300942316,0.17830904885724486,0.5464103292398982
8200.0,0.33303517781969494,0.16172285451971335,0.5460343668917649
8300.0,0.31767705234687016,0.13335015253975807,0.5197717263538362
8400.0,0.3011700060573486,0.12259158478137928,0.4838352481897857
8500.0,0.2959549863195995,0.11128050870791532,0.4828246892524945
8600.0,0.2748169148701298,0.09523857250837929,0.4732539146435834
8700.0,0.26352836064581686,0.07596180102254262,0.45616902544457066
8800.0,0.25405025159391137,0.08230633549304583,0.44025302471543815
8900.0,0.25172208137357105,0.0695244110414098,0.4254404260364813
9000.0,0.24801724178107348,0.06498514402769556,0.43595586100051914
9100.0,0.24827097846750926,0.040085641520342365,0.43961352965882167
9200.0,0.2344803076772931,0.03302041970557155,0.41378217900874514
9300.0,0.224277303100207,0.04104796376596858,0.4064947535581774
9400.0,0.2089390809337702,0.03491900074926182,0.40658287111556496
9500.0,0.200874846148961,0.028844498967527908,0.40331241129439255
9600.0,0.1921071114320802,0.005960618513307697,0.3784798215653707
9700.0,0.17429294376392995,-0.007919643498804533,0.3589337730825999
9800.0,0.14105409735200541,-0.0524451778707722,0.3378485985061575
9900.0,0.11028842911446396,-0.06600755520129792,0.31150732047934276
10000.0,0.08213628531348187,-0.0980803344346283,0.2917816439388484
10100.0,0.06764529770800215,-0.13231193102174896,0.2582075671802379
10200.0,0.05890946266995781,-0.14569869703822674,0.22711642039473343
10300.0,0.038775521380847416,-0.13949684635065718,0.23805276193329455
10400.0,0.01772745920141615,-0.1888944599280618,0.1991144534874126
10500.0,-0.015822605214680985,-0.22531266634908634,0.17375607266968188
10600.0,-0.055687882300970215,-0.25490889547282874,0.12000372540295086
10700.0,-0.09860968549339003,-0.29536678873980354,0.09845731927726142
10800.0,-0.13956005455995588,-0.3312612569362774,0.07173824883630865
10900.0,-0.18824533863786325,-0.3878744071723448,0.025447223989211988
11000.0,-0.22851196930551135,-0.4373649628637833,-0.013263714137693833
11100.0,-0.2789403135221074,-0.48717759579518366,-0.0821540273185252
11200.0,-0.32542450965625097,-0.5377662253323426,-0.12626687057627767
11300.0,-0.40378296878575365,-0.6088614747407561,-0.19400868934247723
11400.0,-0.47964527395894324,-0.6988049567946157,-0.28213329273210214
11500.0,-0.5435142305659634,-0.7644837929157627,-0.3360401974423774
11600.0,-0.622484572525911,-0.8333319779269788,-0.3971459254876612
11700.0,-0.7162630032300168,-0.9237521550574976,-0.5285489787353133
11800.0,-0.8164822642211818,-1.0398831575434087,-0.6037856364678421
11900.0,-0.9111758056964373,-1.1351042450364601,-0.6933935172214156
12000.0,-0.9947298160764664,-1.212284198802705,-0.7744373462675447
