cell,clat,clon,cell_area,clon180
606,-44.892699926282354,-120.14635418497892,127483728473.88124,-120.14635418497892
607,-44.892699926282354,-115.64635418497892,127483728473.88165,-115.64635418497892
608,-44.892699926282354,-111.14635418497889,127483728473.88287,-111.14635418497889
609,-44.892699926282354,-106.64635418497883,127483728473.88303,-106.64635418497883
610,-44.892699926282354,-102.14635418497886,127483728473.87799,-102.14635418497886
611,-44.892699926282354,-97.64635418497889,127483728473.88278,-97.64635418497889
612,-44.892699926282354,-93.14635418497892,127483728473.8781,-93.14635418497892
613,-44.892699926282354,-88.64635418497895,127483728473.88313,-88.64635418497895
614,-44.892699926282354,-84.14635418497892,127483728473.88121,-84.14635418497892
615,-44.892699926282354,-79.64635418497889,127483728473.8827,-79.64635418497889
616,-44.892699926282354,-75.14635418497886,127483728473.88133,-75.14635418497886
617,-44.892699926282354,-70.64635418497883,127483728473.88321,-70.64635418497883
618,-44.892699926282354,-66.14635418497886,127483728473.87817,-66.14635418497886
619,-44.892699926282354,-61.64635418497889,127483728473.88297,-61.64635418497889
620,-44.892699926282354,-57.14635418497892,127483728473.8783,-57.14635418497892
621,-44.892699926282354,-52.64635418497895,127483728473.88284,-52.64635418497895
622,-44.892699926282354,-48.14635418497892,127483728473.88129,-48.14635418497892
623,-44.892699926282354,-43.64635418497889,127483728473.88278,-43.64635418497889
624,-44.892699926282354,-39.14635418497886,127483728473.88124,-39.14635418497886
625,-44.892699926282354,-34.64635418497883,127483728473.88289,-34.64635418497883
626,-44.892699926282354,-30.14635418497886,127483728473.87839,-30.14635418497886
627,-44.892699926282354,-25.646354184978918,127483728473.8814,-25.646354184978918
628,-44.892699926282354,-21.146354184978918,127483728473.88144,-21.146354184978918
629,-41.68284113004046,-16.78189635365362,127496229751.5911,-16.78189635365362
630,-41.68284113004046,-12.44454695606322,127496229751.59117,-12.44454695606322
631,-41.68284113004046,-8.107197558472876,127496229751.58769,-8.107197558472876
632,-41.68284113004046,-3.769848160882532,127496229751.5911,-3.769848160882532
633,-41.68284113004046,0.5675012367078693,127496229751.59111,0.5675012367078693
634,-41.68284113004046,4.904850634298191,127496229751.59004,4.904850634298185
635,-41.68284113004046,9.242200031888554,127496229751.59007,9.242200031888558
636,-41.68284113004046,13.579549429478918,127496229751.59001,13.57954942947893
637,-41.68284113004046,17.916898827069282,127496229751.59004,17.916898827069275
638,-41.68284113004046,22.25424822465964,127496229751.59007,22.254248224659648
639,-41.68284113004046,26.591597622250006,127496229751.59003,26.591597622249992
640,-41.68284113004046,30.928947019840372,127496229751.59004,30.928947019840365
641,-41.68284113004046,35.26629641743074,127496229751.58994,35.26629641743074
642,-41.68284113004046,39.60364581502107,127496229751.58855,39.60364581502108
643,-41.68284113004046,43.94099521261141,127496229751.58995,43.940995212611426
644,-41.68284113004046,48.27834461020178,127496229751.59023,48.27834461020177
645,-41.68284113004046,52.61569400779216,127496229751.5914,52.61569400779217
646,-41.68284113004046,56.95304340538252,127496229751.5888,56.953043405382516
647,-41.68284113004046,61.29039280297287,127496229751.59012,61.29039280297286
648,-41.68284113004046,65.62774220056323,127496229751.59003,65.62774220056323
649,-41.68284113004046,69.96509159815358,127496229751.58989,69.96509159815358
650,-41.68284113004046,74.30244099574395,127496229751.59004,74.30244099574395
651,-41.68284113004046,78.63979039333432,127496229751.59001,78.63979039333435
652,-41.68284113004046,82.97713979092467,127496229751.59016,82.97713979092464
653,-41.68284113004046,87.31448918851504,127496229751.59015,87.31448918851504
654,-41.68284113004046,91.65183858610541,127496229751.59,91.65183858610544
655,-41.68284113004046,95.98918798369576,127496229751.59018,95.98918798369573
656,-41.68284113004046,100.32653738128613,127496229751.59015,100.32653738128613
657,-41.68284113004046,104.66388677887647,127496229751.58897,104.66388677887647
658,-41.68284113004046,109.00123617646683,127496229751.59117,109.00123617646682
659,-41.68284113004046,113.33858557405723,127496229751.59152,113.33858557405722
660,-41.68284113004046,117.67593497164762,127496229751.58852,117.67593497164762
661,-41.68284113004046,122.01328436923792,127496229751.58864,122.01328436923791
662,-41.68284113004046,126.35063376682828,127496229751.59145,126.35063376682831
663,-41.68284113004046,130.68798316441865,127496229751.58846,130.68798316441865
664,-41.68284113004046,135.025332562009,127496229751.59187,135.025332562009
665,-41.68284113004046,139.3626819595994,127496229751.58913,139.3626819595994
666,-41.68284113004046,143.70003135718974,127496229751.59073,143.70003135718974
667,-41.68284113004046,148.0373807547801,127496229751.5888,148.0373807547801
668,-41.68284113004046,152.37473015237046,127496229751.5915,152.3747301523705
669,-41.68284113004046,156.71207954996083,127496229751.58861,156.71207954996083
670,-41.68284113004046,161.04942894755118,127496229751.59148,161.04942894755118
671,-41.68284113004046,165.38677834514158,127496229751.58948,165.38677834514158
672,-41.68284113004046,169.72412774273192,127496229751.59082,169.72412774273192
673,-41.68284113004046,174.06147714032227,127496229751.5885,174.06147714032227
674,-41.68284113004046,-1.6011734620874023,127496229751.58891,-1.601173462087388
675,-41.68284113004046,-177.26382406449704,127496229751.59149,-177.26382406449704
676,-41.68284113004046,-172.92647466690664,127496229751.59233,-172.92647466690664
677,-41.68284113004046,-168.58912526931624,127496229751.58792,-168.58912526931624
678,-41.68284113004046,-164.2517758717259,127496229751.59163,-164.2517758717259
679,-41.68284113004046,-159.91442647413555,127496229751.58794,-159.91442647413555
680,-41.68284113004046,-155.5770770765452,127496229751.59103,-155.5770770765452
681,-41.68284113004046,-151.23972767895484,127496229751.59003,-151.23972767895484
682,-41.68284113004046,-146.9023782813645,127496229751.58942,-146.9023782813645
683,-41.68284113004046,-142.56502888377412,127496229751.59068,-142.56502888377412
684,-41.68284113004046,-138.22767948618372,127496229751.59155,-138.22767948618372
685,-41.68284113004046,-133.89033008859337,127496229751.58765,-133.89033008859337
686,-41.68284113004046,-129.55298069100306,127496229751.58931,-129.55298069100306
687,-41.68284113004046,-125.21563129341268,127496229751.5917,-125.21563129341268
688,-41.68284113004046,-120.87828189582231,127496229751.58922,-120.87828189582231
689,-41.68284113004046,-116.54093249823194,127496229751.59108,-116.54093249823194
690,-41.68284113004046,-112.2035831006416,127496229751.58788,-112.2035831006416
691,-41.68284113004046,-107.86623370305125,127496229751.59128,-107.86623370305125
692,-41.68284113004046,-103.52888430546082,127496229751.59254,-103.52888430546082
693,-41.68284113004046,-99.19153490787045,127496229751.58786,-99.19153490787045
694,-41.68284113004046,-94.85418551028013,127496229751.58958,-94.85418551028013
695,-41.68284113004046,-90.51683611268982,127496229751.58778,-90.51683611268982
696,-41.68284113004046,-86.17948671509942,127496229751.59451,-86.17948671509942
697,-41.68284113004046,-81.84213731750901,127496229751.58781,-81.84213731750901
698,-41.68284113004046,-77.5047879199187,127496229751.58926,-77.5047879199187
699,-41.68284113004046,-73.16743852232833,127496229751.59114,-73.16743852232833
700,-41.68284113004046,-68.83008912473795,127496229751.58972,-68.83008912473795
701,-41.68284113004046,-64.49273972714758,127496229751.59128,-64.49273972714758
702,-41.68284113004046,-60.155390329557235,127496229751.58798,-60.155390329557235
703,-41.68284113004046,-55.81804093196692,127496229751.58952,-55.81804093196692
704,-41.68284113004046,-51.48069153437655,127496229751.59099,-51.48069153437655
705,-41.68284113004046,-47.143342136786146,127496229751.59103,-47.143342136786146
706,-41.68284113004046,-42.80599273919577,127496229751.58955,-42.80599273919577
707,-41.68284113004046,-38.46864334160546,127496229751.58795,-38.46864334160546
708,-41.68284113004046,-34.13129394401511,127496229751.59114,-34.13129394401511
709,-41.68284113004046,-29.79394454642471,127496229751.5912,-29.79394454642471
710,-41.68284113004046,-25.45659514883431,127496229751.5912,-25.45659514883431
711,-41.68284113004046,-21.119245751243966,127496229751.58778,-21.119245751243966
712,-38.48031894748166,-17.003692629666716,127507367370.21535,-17.003692629666716
713,-38.48031894748166,-12.912783538757594,127507367370.20828,-12.912783538757594
714,-38.48031894748166,-8.821874447848586,127507367370.20824,-8.821874447848586
715,-38.48031894748166,-4.730965356939521,127507367370.21175,-4.730965356939521
716,-38.48031894748166,-0.640056266030399,127507367370.21175,-0.640056266030399
717,-38.48031894748166,3.450852824878713,127507367370.21002,3.450852824878723
718,-38.48031894748166,7.541761915787802,127507367370.2116,7.541761915787788
719,-38.48031894748166,11.632671006696892,127507367370.20975,11.632671006696881
720,-38.48031894748166,15.723580097605979,127507367370.2115,15.723580097605975
721,-38.48031894748166,19.81448918851507,127507367370.20985,19.81448918851507
722,-38.48031894748166,23.905398279424155,127507367370.21147,23.905398279424162
723,-38.48031894748166,27.99630737033327,127507367370.21164,27.996307370333284
724,-38.48031894748166,32.087216461242356,127507367370.20988,32.08721646124235
725,-38.48031894748166,36.17812555215144,127507367370.21118,36.17812555215144
726,-38.48031894748166,40.269034643060536,127507367370.20981,40.269034643060536
727,-38.48031894748166,44.35994373396963,127507367370.21126,44.35994373396963
728,-38.48031894748166,48.450852824878716,127507367370.20995,48.45085282487872
729,-38.48031894748166,52.5417619157878,127507367370.21118,52.54176191578779
730,-38.48031894748166,56.63267100669689,127507367370.20995,56.63267100669688
731,-38.48031894748166,60.723580097605975,127507367370.2115,60.723580097605975
732,-38.48031894748166,64.8144891885151,127507367370.21141,64.8144891885151
733,-38.48031894748166,68.90539827942418,127507367370.20992,68.90539827942416
734,-38.48031894748166,72.99630737033324,127507367370.20981,72.99630737033323
735,-38.48031894748166,77.08721646124233,127507367370.21172,77.08721646124235
736,-38.48031894748166,81.17812555215144,127507367370.21118,81.17812555215141
737,-38.48031894748166,85.26903464306054,127507367370.20996,85.26903464306054
738,-38.48031894748166,89.35994373396963,127507367370.21156,89.35994373396966
739,-38.48031894748166,93.45085282487871,127507367370.20996,93.45085282487872
740,-38.48031894748166,97.5417619157878,127507367370.21185,97.54176191578779
741,-38.48031894748166,101.63267100669691,127507367370.21109,101.63267100669691
742,-38.48031894748166,105.72358009760603,127507367370.21175,105.72358009760603
743,-38.48031894748166,109.8144891885151,127507367370.20789,109.8144891885151
744,-38.48031894748166,113.90539827942416,127507367370.21155,113.90539827942416
745,-38.48031894748166,117.99630737033327,127507367370.21147,117.99630737033328
746,-38.48031894748166,122.08721646124233,127507367370.20824,122.08721646124235
747,-38.48031894748166,126.1781255521514,127507367370.21146,126.17812555215141
748,-38.48031894748166,130.2690346430605,127507367370.21167,130.26903464306054
749,-38.48031894748166,134.35994373396963,127507367370.21126,134.35994373396966
750,-38.48031894748166,138.45085282487872,127507367370.21155,138.45085282487872
751,-38.48031894748166,142.54176191578784,127507367370.2114,142.54176191578784
752,-38.48031894748166,146.6326710066969,127507367370.20837,146.6326710066969
753,-38.48031894748166,150.72358009760597,127507367370.21149,150.72358009760597
754,-38.48031894748166,154.8144891885151,127507367370.2114,154.8144891885151
755,-38.48031894748166,158.90539827942416,127507367370.2084,158.90539827942416
756,-38.48031894748166,162.99630737033323,127507367370.21219,162.99630737033323
757,-38.48031894748166,167.08721646124235,127507367370.21077,167.08721646124235
758,-38.48031894748166,171.17812555215144,127507367370.21158,171.1781255521514
759,-38.48031894748166,175.26903464306056,127507367370.21144,175.26903464306054
760,-38.48031894748166,-0.6400562660303564,127507367370.20944,-0.6400562660303422
761,-38.48031894748166,-176.54914717512128,127507367370.21161,-176.54914717512128
762,-38.48031894748166,-172.45823808421218,127507367370.21,-172.45823808421218
763,-38.48031894748166,-168.3673289933031,127507367370.21228,-168.3673289933031
764,-38.48031894748166,-164.27641990239403,127507367370.20827,-164.27641990239403
765,-38.48031894748166,-160.18551081148496,127507367370.21141,-160.18551081148496
766,-38.48031894748166,-156.09460172057584,127507367370.21161,-156.09460172057584
767,-38.48031894748166,-152.00369262966674,127507367370.20964,-152.00369262966674
768,-38.48031894748166,-147.91278353875765,127507367370.21266,-147.91278353875765
769,-38.48031894748166,-143.82187444784853,127507367370.21138,-143.82187444784853
770,-38.48031894748166,-139.73096535693946,127507367370.2084,-139.73096535693946
771,-38.48031894748166,-135.64005626603046,127507367370.20854,-135.64005626603046
772,-38.48031894748166,-131.5491471751214,127507367370.21135,-131.5491471751214
773,-38.48031894748166,-127.45823808421227,127507367370.21158,-127.45823808421227
774,-38.48031894748166,-123.36732899330315,127507367370.21208,-123.36732899330315
775,-38.48031894748166,-119.27641990239403,127507367370.21161,-119.27641990239403
776,-38.48031894748166,-115.1855108114849,127507367370.21161,-115.1855108114849
777,-38.48031894748166,-111.09460172057578,127507367370.21194,-111.09460172057578
778,-38.48031894748166,-107.00369262966672,127507367370.20834,-107.00369262966672
779,-38.48031894748166,-102.91278353875765,127507367370.2115,-102.91278353875765
780,-38.48031894748166,-98.82187444784856,127507367370.21037,-98.82187444784856
781,-38.48031894748166,-94.73096535693949,127507367370.20999,-94.73096535693949
782,-38.48031894748166,-90.64005626603043,127507367370.20998,-90.64005626603043
783,-38.48031894748166,-86.54914717512133,127507367370.2115,-86.54914717512133
784,-38.48031894748166,-82.45823808421221,127507367370.212,-82.45823808421221
785,-38.48031894748166,-78.36732899330309,127507367370.21182,-78.36732899330309
786,-38.48031894748166,-74.27641990239397,127507367370.21126,-74.27641990239397
787,-38.48031894748166,-70.1855108114849,127507367370.20827,-70.1855108114849
788,-38.48031894748166,-66.09460172057584,127507367370.21182,-66.09460172057584
789,-38.48031894748166,-62.00369262966677,127507367370.20808,-62.00369262966677
790,-38.48031894748166,-57.91278353875771,127507367370.21182,-57.91278353875771
791,-38.48031894748166,-53.821874447848586,127507367370.21182,-53.821874447848586
792,-38.48031894748166,-49.73096535693949,127507367370.21024,-49.73096535693949
793,-38.48031894748166,-45.6400562660304,127507367370.21147,-45.6400562660304
794,-38.48031894748166,-41.54914717512128,127507367370.21178,-41.54914717512128
795,-38.48031894748166,-37.458238084212155,127507367370.2117,-37.458238084212155
796,-38.48031894748166,-33.36732899330309,127507367370.20837,-33.36732899330309
797,-38.48031894748166,-29.276419902394025,127507367370.21182,-29.276419902394025
798,-38.48031894748166,-25.18551081148496,127507367370.20827,-25.18551081148496
799,-38.48031894748166,-21.094601720575895,127507367370.21175,-21.094601720575895
800,-35.27309028675181,-17.11608024205441,127516093281.02733,-17.11608024205441
801,-35.27309028675181,-13.160036286010438,127516093281.03069,-13.160036286010438
802,-35.27309028675181,-9.203992329966411,127516093281.03084,-9.203992329966411
803,-35.27309028675181,-5.247948373922441,127516093281.02715,-5.247948373922441
804,-35.27309028675181,-1.291904417878527,127516093281.02728,-1.291904417878527
805,-35.27309028675181,2.6641395381654416,127516093281.02869,2.6641395381654434
806,-35.27309028675181,6.6201834942093765,127516093281.02711,6.620183494209385
807,-35.27309028675181,10.57622745025331,127516093281.02869,10.576227450253299
808,-35.27309028675181,14.532271406297271,127516093281.02875,14.53227140629727
809,-35.27309028675181,18.488315362341233,127516093281.02873,18.48831536234124
810,-35.27309028675181,22.44435931838519,127516093281.02863,22.44435931838518
811,-35.27309028675181,26.400403274429152,127516093281.0287,26.400403274429152
812,-35.27309028675181,30.356447230473115,127516093281.02893,30.356447230473123
813,-35.27309028675181,34.31249118651707,127516093281.02878,34.312491186517065
814,-35.27309028675181,38.268535142561035,127516093281.029,38.268535142561035
815,-35.27309028675181,42.22457909860499,127516093281.02834,42.22457909860498
816,-35.27309028675181,46.18062305464895,127516093281.02885,46.18062305464895
817,-35.27309028675181,50.13666701069289,127516093281.02669,50.13666701069289
818,-35.27309028675181,54.092710966736846,127516093281.03047,54.09271096673683
819,-35.27309028675181,58.0487549227808,127516093281.0271,58.0487549227808
820,-35.27309028675181,62.004798878824765,127516093281.03047,62.00479887882477
821,-35.27309028675181,65.96084283486873,127516093281.0276,65.96084283486874
822,-35.27309028675181,69.91688679091266,127516093281.02834,69.91688679091266
823,-35.27309028675181,73.87293074695663,127516093281.0288,73.87293074695663
824,-35.27309028675181,77.82897470300057,127516093281.02878,77.82897470300054
825,-35.27309028675181,81.78501865904454,127516093281.02925,81.78501865904457
826,-35.27309028675181,85.74106261508851,127516093281.02832,85.74106261508848
827,-35.27309028675181,89.69710657113247,127516093281.02869,89.69710657113245
828,-35.27309028675181,93.65315052717642,127516093281.0287,93.65315052717642
829,-35.27309028675181,97.60919448322038,127516093281.02914,97.60919448322039
830,-35.27309028675181,101.5652384392643,127516093281.02672,101.5652384392643
831,-35.27309028675181,105.52128239530828,127516093281.03047,105.52128239530828
832,-35.27309028675181,109.47732635135223,127516093281.02713,109.47732635135225
833,-35.27309028675181,113.4333703073962,127516093281.03035,113.43337030739622
834,-35.27309028675181,117.38941426344016,127516093281.02708,117.38941426344013
835,-35.27309028675181,121.34545821948406,127516093281.027,121.34545821948404
836,-35.27309028675181,125.30150217552801,127516093281.03055,125.30150217552801
837,-35.27309028675181,129.25754613157204,127516093281.03047,129.25754613157204
838,-35.27309028675181,133.21359008761598,127516093281.02734,133.213590087616
839,-35.27309028675181,137.1696340436599,127516093281.02745,137.16963404365993
840,-35.27309028675181,141.12567799970384,127516093281.0303,141.12567799970384
841,-35.27309028675181,145.08172195574787,127516093281.03023,145.08172195574787
842,-35.27309028675181,149.03776591179184,127516093281.0272,149.03776591179184
843,-35.27309028675181,152.99380986783575,127516093281.02802,152.99380986783575
844,-35.27309028675181,156.94985382387972,127516093281.02971,156.94985382387972
845,-35.27309028675181,160.90589777992366,127516093281.02718,160.90589777992363
846,-35.27309028675181,164.8619417359676,127516093281.0303,164.8619417359676
847,-35.27309028675181,168.81798569201158,127516093281.02713,168.81798569201158
848,-35.27309028675181,172.7740296480555,127516093281.02702,172.7740296480555
849,-35.27309028675181,176.73007360409946,127516093281.03041,176.73007360409946
850,-35.27309028675181,0.6861175601434724,127516093281.03165,0.6861175601434866
851,-35.27309028675181,-175.35783848381254,127516093281.0271,-175.35783848381254
852,-35.27309028675181,-171.40179452776866,127516093281.02545,-171.40179452776866
853,-35.27309028675181,-167.44575057172472,127516093281.0313,-167.44575057172472
854,-35.27309028675181,-163.48970661568072,127516093281.02866,-163.48970661568072
855,-35.27309028675181,-159.53366265963678,127516093281.02802,-159.53366265963678
856,-35.27309028675181,-155.57761870359286,127516093281.02701,-155.57761870359286
857,-35.27309028675181,-151.6215747475489,127516093281.0304,-151.6215747475489
858,-35.27309028675181,-147.66553079150492,127516093281.02791,-147.66553079150492
859,-35.27309028675181,-143.70948683546095,127516093281.03038,-143.70948683546095
860,-35.27309028675181,-139.75344287941698,127516093281.02707,-139.75344287941698
861,-35.27309028675181,-135.79739892337307,127516093281.02794,-135.79739892337307
862,-35.27309028675181,-131.8413549673291,127516093281.03044,-131.8413549673291
863,-35.27309028675181,-127.8853110112851,127516093281.02954,-127.8853110112851
864,-35.27309028675181,-123.92926705524116,127516093281.0272,-123.92926705524116
865,-35.27309028675181,-119.97322309919724,127516093281.02692,-119.97322309919724
866,-35.27309028675181,-116.0171791431533,127516093281.02917,-116.0171791431533
867,-35.27309028675181,-112.0611351871093,127516093281.03073,-112.0611351871093
868,-35.27309028675181,-108.10509123106533,127516093281.02711,-108.10509123106533
869,-35.27309028675181,-104.14904727502142,127516093281.02744,-104.14904727502142
870,-35.27309028675181,-100.19300331897745,127516093281.03076,-100.19300331897745
871,-35.27309028675181,-96.23695936293348,127516093281.02702,-96.23695936293348
872,-35.27309028675181,-92.2809154068895,127516093281.03123,-92.2809154068895
873,-35.27309028675181,-88.32487145084556,127516093281.02554,-88.32487145084556
874,-35.27309028675181,-84.36882749480168,127516093281.02722,-84.36882749480168
875,-35.27309028675181,-80.41278353875771,127516093281.03087,-80.41278353875771
876,-35.27309028675181,-76.45673958271368,127516093281.03111,-76.45673958271368
877,-35.27309028675181,-72.50069562666971,127516093281.02713,-72.50069562666971
878,-35.27309028675181,-68.5446516706258,127516093281.0271,-68.5446516706258
879,-35.27309028675181,-64.58860771458185,127516093281.02919,-64.58860771458185
880,-35.27309028675181,-60.632563758537856,127516093281.03079,-60.632563758537856
881,-35.27309028675181,-56.676519802493885,127516093281.02763,-56.676519802493885
882,-35.27309028675181,-52.72047584644997,127516093281.0271,-52.72047584644997
883,-35.27309028675181,-48.764431890406,127516093281.03102,-48.764431890406
884,-35.27309028675181,-44.808387934362,127516093281.0292,-44.808387934362
885,-35.27309028675181,-40.85234397831806,127516093281.02713,-40.85234397831806
886,-35.27309028675181,-36.89630002227415,127516093281.02715,-36.89630002227415
887,-35.27309028675181,-32.94025606623023,127516093281.02745,-32.94025606623023
888,-35.27309028675181,-28.984212110186235,127516093281.03275,-28.984212110186235
889,-35.27309028675181,-25.028168154142236,127516093281.02728,-25.028168154142236
890,-35.27309028675181,-21.072124198098322,127516093281.02731,-21.072124198098322
891,-32.07024498665087,-17.261829229908642,127523282118.89432,-17.261829229908642
892,-32.07024498665087,-13.472355545698122,127523282118.8943,-13.472355545698122
893,-32.07024498665087,-9.682881861487601,127523282118.89424,-9.682881861487601
894,-32.07024498665087,-5.893408177277081,127523282118.89429,-5.893408177277081
895,-32.07024498665087,-2.103934493066504,127523282118.8982,-2.103934493066504
896,-32.07024498665087,1.6855391911440165,127523282118.89069,1.6855391911440165
897,-32.07024498665087,5.47501287535451,127523282118.89323,5.475012875354508
898,-32.07024498665087,9.264486559565022,127523282118.89491,9.264486559565029
899,-32.07024498665087,13.05396024377556,127523282118.89496,13.053960243775549
900,-32.07024498665087,16.843433927986098,127523282118.89491,16.843433927986098
901,-32.07024498665087,20.632907612196632,127523282118.895,20.632907612196618
902,-32.07024498665087,24.42238129640717,127523282118.89468,24.422381296407167
903,-32.07024498665087,28.211854980617684,127523282118.89308,28.211854980617687
904,-32.07024498665087,32.00132866482819,127523282118.89496,32.00132866482818
905,-32.07024498665087,35.79080234903873,127523282118.89502,35.79080234903873
906,-32.07024498665087,39.58027603324927,127523282118.89496,39.58027603324928
907,-32.07024498665087,43.36974971745978,127523282118.89305,43.3697497174598
908,-32.07024498665087,47.15922340167029,127523282118.89488,47.15922340167029
909,-32.07024498665087,50.94869708588082,127523282118.89467,50.94869708588084
910,-32.07024498665087,54.738170770091365,127523282118.8948,54.73817077009136
911,-32.07024498665087,58.52764445430189,127523282118.89505,58.52764445430188
912,-32.07024498665087,62.31711813851241,127523282118.89337,62.3171181385124
913,-32.07024498665087,66.10659182272292,127523282118.89479,66.10659182272292
914,-32.07024498665087,69.89606550693347,127523282118.8948,69.89606550693347
915,-32.07024498665087,73.68553919114399,127523282118.89497,73.68553919114399
916,-32.07024498665087,77.47501287535454,127523282118.89537,77.47501287535454
917,-32.07024498665087,81.26448655956506,127523282118.8927,81.26448655956506
918,-32.07024498665087,85.05396024377555,127523282118.89478,85.05396024377558
919,-32.07024498665087,88.8434339279861,127523282118.89476,88.8434339279861
920,-32.07024498665087,92.63290761219663,127523282118.89525,92.63290761219662
921,-32.07024498665087,96.42238129640717,127523282118.89456,96.42238129640714
922,-32.07024498665087,100.21185498061772,127523282118.89513,100.21185498061772
923,-32.07024498665087,104.00132866482824,127523282118.89499,104.00132866482824
924,-32.07024498665087,107.79080234903878,127523282118.89499,107.79080234903881
925,-32.07024498665087,111.58027603324925,127523282118.89146,111.58027603324922
926,-32.07024498665087,115.36974971745975,127523282118.8948,115.36974971745974
927,-32.07024498665087,119.15922340167029,127523282118.89478,119.15922340167026
928,-32.07024498665087,122.94869708588084,127523282118.89485,122.94869708588084
929,-32.07024498665087,126.73817077009137,127523282118.89572,126.73817077009136
930,-32.07024498665087,130.5276444543019,127523282118.89397,130.52764445430194
931,-32.07024498665087,134.3171181385124,127523282118.89192,134.3171181385124
932,-32.07024498665087,138.10659182272292,127523282118.89825,138.10659182272292
933,-32.07024498665087,141.89606550693344,127523282118.89146,141.89606550693344
934,-32.07024498665087,145.68553919114396,127523282118.89488,145.68553919114396
935,-32.07024498665087,149.47501287535448,127523282118.89488,149.47501287535448
936,-32.07024498665087,153.264486559565,127523282118.8949,153.264486559565
937,-32.07024498665087,157.05396024377558,127523282118.89583,157.05396024377558
938,-32.07024498665087,160.8434339279861,127523282118.89404,160.8434339279861
939,-32.07024498665087,164.63290761219662,127523282118.8949,164.63290761219662
940,-32.07024498665087,168.42238129640717,127523282118.89505,168.42238129640714
941,-32.07024498665087,172.21185498061772,127523282118.8948,172.21185498061772
942,-32.07024498665087,176.00132866482824,127523282118.89574,176.00132866482824
943,-32.07024498665087,-0.20919765096122944,127523282118.89362,-0.20919765096124365
944,-32.07024498665087,-176.41972396675075,127523282118.89227,-176.41972396675075
945,-32.07024498665087,-172.63025028254026,127523282118.8957,-172.63025028254026
946,-32.07024498665087,-168.84077659832968,127523282118.8948,-168.84077659832968
947,-32.07024498665087,-165.05130291411916,127523282118.89413,-165.05130291411916
948,-32.07024498665087,-161.26182922990864,127523282118.89389,-161.26182922990864
949,-32.07024498665087,-157.47235554569812,127523282118.89499,-157.47235554569812
950,-32.07024498665087,-153.68288186148763,127523282118.89238,-153.68288186148763
951,-32.07024498665087,-149.8934081772771,127523282118.8958,-149.8934081772771
952,-32.07024498665087,-146.10393449306656,127523282118.89497,-146.10393449306656
953,-32.07024498665087,-142.31446080885604,127523282118.89413,-142.31446080885604
954,-32.07024498665087,-138.52498712464552,127523282118.89397,-138.52498712464552
955,-32.07024498665087,-134.735513440435,127523282118.89537,-134.735513440435
956,-32.07024498665087,-130.94603975622445,127523282118.89561,-130.94603975622445
957,-32.07024498665087,-127.1565660720139,127523282118.89485,-127.1565660720139
958,-32.07024498665087,-123.36709238780335,127523282118.89572,-123.36709238780335
959,-32.07024498665087,-119.5776187035928,127523282118.89453,-119.5776187035928
960,-32.07024498665087,-115.78814501938228,127523282118.89407,-115.78814501938228
961,-32.07024498665087,-111.99867133517176,127523282118.8941,-111.99867133517176
962,-32.07024498665087,-108.20919765096124,127523282118.89453,-108.20919765096124
963,-32.07024498665087,-104.41972396675075,127523282118.89232,-104.41972396675075
964,-32.07024498665087,-100.6302502825402,127523282118.89833,-100.6302502825402
965,-32.07024498665087,-96.84077659832965,127523282118.89235,-96.84077659832965
966,-32.07024498665087,-93.05130291411916,127523282118.89459,-93.05130291411916
967,-32.07024498665087,-89.26182922990864,127523282118.89447,-89.26182922990864
968,-32.07024498665087,-85.47235554569815,127523282118.89226,-85.47235554569815
969,-32.07024498665087,-81.6828818614876,127523282118.8983,-81.6828818614876
970,-32.07024498665087,-77.89340817727708,127523282118.89015,-77.89340817727708
971,-32.07024498665087,-74.10393449306659,127523282118.89635,-74.10393449306659
972,-32.07024498665087,-70.31446080885604,127523282118.89444,-70.31446080885604
973,-32.07024498665087,-66.52498712464552,127523282118.89447,-66.52498712464552
974,-32.07024498665087,-62.73551344043497,127523282118.89633,-62.73551344043497
975,-32.07024498665087,-58.94603975622442,127523282118.8941,-58.94603975622442
976,-32.07024498665087,-55.1565660720139,127523282118.89453,-55.1565660720139
977,-32.07024498665087,-51.36709238780338,127523282118.89427,-51.36709238780338
978,-32.07024498665087,-47.57761870359283,127523282118.89635,-47.57761870359283
979,-32.07024498665087,-43.788145019382284,127523282118.89424,-43.788145019382284
980,-32.07024498665087,-39.998671335171764,127523282118.89421,-39.998671335171764
981,-32.07024498665087,-36.209197650961215,127523282118.8964,-36.209197650961215
982,-32.07024498665087,-32.41972396675072,127523282118.89044,-32.41972396675072
983,-32.07024498665087,-28.63025028254023,127523282118.89635,-28.63025028254023
984,-32.07024498665087,-24.840776598329626,127523282118.89832,-24.840776598329626
985,-32.07024498665087,-21.051302914119105,127523282118.89055,-21.051302914119105
986,-28.86116665906861,-17.358499476954876,127529259002.09055,-17.358499476954876
987,-28.86116665906861,-13.6850300891997,127529259002.09027,-13.6850300891997
988,-28.86116665906861,-10.01156070144458,127529259002.08649,-10.01156070144458
989,-28.86116665906861,-6.338091313689517,127529259002.0864,-6.338091313689517
990,-28.86116665906861,-2.664621925934455,127529259002.0865,-2.664621925934455
991,-28.86116665906861,1.0088474618206646,127529259002.09048,1.0088474618206646
992,-28.86116665906861,4.682316849575784,127529259002.08734,4.682316849575784
